"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","40448","Restore Gut Supplement nightly -- @1.1 ","","2026-09-19","passed","2026-09-19","","","",""
"","40923","Restore Vision Supplement nightly -- @1.1 ","","2026-09-19","passed","2026-09-19","","","",""
"","135325","Restore Detox Supplement nightly -- @1.2 ","","2026-09-19","passed","2026-09-19","","","",""
"","167128","Restore Gut - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-09-19","passed","2026-09-19","","","",""
"","42166","Restore Sleep Supplement nightly -- @1.1 ","","2026-09-19","passed","2026-09-19","","","",""
"","39921","Restore Gut - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-09-19","passed","2026-09-19","","","",""
"","37704","Restore Collagen Supplement nightly -- @1.2 ","","2026-09-19","passed","2026-09-19","","","",""
"","39248","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-09-19","passed","2026-09-19","","","",""
"","164928","Restore Collagen Supplement nightly -- @1.1 ","","2026-09-19","passed","2026-09-19","","","",""
"","168053","Restore Vision Supplement nightly -- @1.2 ","","2026-09-19","passed","2026-09-19","","","",""
"","41670","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-09-19","passed","2026-09-19","","","",""
"","167706","Restore Gut Supplement nightly -- @1.2 ","","2026-09-19","passed","2026-09-19","","","",""
"","167366","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-09-19","passed","2026-09-19","","","",""
"","38176","Restore Detox Supplement nightly -- @1.1 ","","2026-09-19","passed","2026-09-19","","","",""
"","170022","Restore Sleep Supplement nightly -- @1.2 ","","2026-09-19","passed","2026-09-19","","","",""
"","168530","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-09-19","passed","2026-09-19","","","",""
