"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","55368","Restore Gut Supplement nightly -- @1.1 ","","2026-01-04","passed","2026-01-04","","","",""
"","55541","Restore Sleep Supplement nightly -- @1.1 ","","2026-01-04","passed","2026-01-04","","","",""
"","49322","Restore Detox Supplement nightly -- @1.1 ","","2026-01-04","passed","2026-01-04","","","",""
"","53387","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-01-04","passed","2026-01-04","","","",""
"","149916","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-01-04","passed","2026-01-04","","","",""
"","113043","Restore Detox Supplement nightly -- @1.2 ","","2026-01-04","passed","2026-01-04","","","",""
"","149392","Restore Gut Supplement nightly -- @1.2 ","","2026-01-04","passed","2026-01-04","","","",""
"","148948","Restore Sleep Supplement nightly -- @1.2 ","","2026-01-04","passed","2026-01-04","","","",""
"","148627","Restore Gut - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-01-04","passed","2026-01-04","","","",""
"","53987","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-01-04","passed","2026-01-04","","","",""
"","146706","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-01-04","passed","2026-01-04","","","",""
"","147855","Restore Vision Supplement nightly -- @1.2 ","","2026-01-04","passed","2026-01-04","","","",""
"","52988","Restore Gut - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-01-04","passed","2026-01-04","","","",""
"","53831","Restore Vision Supplement nightly -- @1.1 ","","2026-01-04","passed","2026-01-04","","","",""
