"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 05 21:25:34 GMT 2025","Thu Jun 05 21:27:46 GMT 2025","132313","","","","","","KM Live funnel -- @1.4 ",""
"passed","Thu Jun 05 21:42:46 GMT 2025","Thu Jun 05 21:45:32 GMT 2025","166134","","","","","","KM Live funnel -- @1.12 ",""
"passed","Thu Jun 05 22:42:09 GMT 2025","Thu Jun 05 22:44:06 GMT 2025","117334","","","","","","Restore Vision Supplement funnel -- @1.1 ",""
"passed","Thu Jun 05 22:36:24 GMT 2025","Thu Jun 05 22:38:54 GMT 2025","150082","","","","","","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ",""
"passed","Thu Jun 05 22:35:36 GMT 2025","Thu Jun 05 22:36:24 GMT 2025","47975","","","","","","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ",""
"passed","Thu Jun 05 22:27:29 GMT 2025","Thu Jun 05 22:28:15 GMT 2025","46538","","","","","","Ageless Evergreen nightly -- @1.2 ",""
"passed","Thu Jun 05 21:57:03 GMT 2025","Thu Jun 05 21:58:02 GMT 2025","59400","","","","","","KM Live funnel -- @1.18 ",""
"passed","Thu Jun 05 22:31:31 GMT 2025","Thu Jun 05 22:32:17 GMT 2025","45424","","","","","","Ageless Live nightly -- @1.2 ",""
"passed","Thu Jun 05 21:40:37 GMT 2025","Thu Jun 05 21:42:46 GMT 2025","128566","","","","","","KM Live funnel -- @1.11 ",""
"passed","Thu Jun 05 21:37:53 GMT 2025","Thu Jun 05 21:40:37 GMT 2025","163780","","","","","","KM Live funnel -- @1.10 ",""
"passed","Thu Jun 05 23:00:28 GMT 2025","Thu Jun 05 23:02:59 GMT 2025","150695","","","","","","Restore Vision Supplement funnel -- @1.9 ",""
"passed","Thu Jun 05 21:34:01 GMT 2025","Thu Jun 05 21:35:46 GMT 2025","104819","","","","","","KM Live funnel -- @1.8 ",""
"passed","Thu Jun 05 22:16:44 GMT 2025","Thu Jun 05 22:20:05 GMT 2025","201077","","","","","","BB Live nightly -- @1.2 ",""
"passed","Thu Jun 05 22:08:58 GMT 2025","Thu Jun 05 22:11:45 GMT 2025","167325","","","","","","Unbroken live nightly -- @1.2 ",""
"passed","Thu Jun 05 22:55:39 GMT 2025","Thu Jun 05 22:58:05 GMT 2025","146557","","","","","","Restore Vision Supplement funnel -- @1.7 ",""
"passed","Thu Jun 05 23:17:06 GMT 2025","Thu Jun 05 23:19:31 GMT 2025","145130","","","","","","Restore Vision Supplement funnel -- @1.16 ",""
"passed","Thu Jun 05 22:08:09 GMT 2025","Thu Jun 05 22:08:58 GMT 2025","49395","","","","","","Unbroken live nightly -- @1.1 ",""
"passed","Thu Jun 05 22:20:55 GMT 2025","Thu Jun 05 22:24:14 GMT 2025","199013","","","","","","BB Evergreen nightly -- @1.2 ",""
"passed","Thu Jun 05 22:49:00 GMT 2025","Thu Jun 05 22:51:24 GMT 2025","144291","","","","","","Restore Vision Supplement funnel -- @1.4 ",""
