"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","115861","Restore Detox Supplement funnel -- @1.13 ","","2026-02-14","passed","2026-02-14","","","",""
"","115985","Restore Detox Supplement funnel -- @1.11 ","","2026-02-14","passed","2026-02-14","","","",""
"","83625","Restore Detox Supplement funnel -- @1.17 ","","2026-02-14","passed","2026-02-14","","","",""
"","112549","Restore Detox Supplement funnel -- @1.3 ","","2026-02-14","passed","2026-02-14","","","",""
"","82584","Restore Detox Supplement funnel -- @1.8 ","","2026-02-14","passed","2026-02-14","","","",""
"","115407","Restore Detox Supplement funnel -- @1.9 ","","2026-02-14","passed","2026-02-14","","","",""
"","114005","Restore Detox Supplement funnel -- @1.7 ","","2026-02-14","passed","2026-02-14","","","",""
"","95732","Restore Detox Supplement funnel -- @1.4 ","","2026-02-14","passed","2026-02-14","","","",""
"","64330","Restore Detox Supplement funnel -- @1.2 ","","2026-02-14","passed","2026-02-14","","","",""
"","114217","Restore Detox Supplement funnel -- @1.15 ","","2026-02-14","passed","2026-02-14","","","",""
"","115921","Restore Detox Supplement funnel -- @1.10 ","","2026-02-14","passed","2026-02-14","","","",""
"","121622","Restore Detox Supplement funnel -- @1.5 ","","2026-02-14","passed","2026-02-14","","","",""
"","96247","Restore Detox Supplement funnel -- @1.12 ","","2026-02-14","passed","2026-02-14","","","",""
"","117228","Restore Detox Supplement funnel -- @1.1 ","","2026-02-14","passed","2026-02-14","","","",""
"","95131","Restore Detox Supplement funnel -- @1.14 ","","2026-02-14","passed","2026-02-14","","","",""
"","95499","Restore Detox Supplement funnel -- @1.16 ","","2026-02-14","passed","2026-02-14","","","",""
"","116282","Restore Detox Supplement funnel -- @1.6 ","","2026-02-14","passed","2026-02-14","","","",""
