"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","134055","IS Evergreen funnel -- @1.6 ","","2026-02-17","passed","2026-02-17","","","",""
"","139255","IS Evergreen funnel -- @1.13 ","","2026-02-17","passed","2026-02-17","","","",""
"","179500","IS Evergreen funnel -- @1.12 ","","2026-02-17","passed","2026-02-17","","","",""
"","145456","IS Evergreen funnel -- @1.4 ","","2026-02-17","passed","2026-02-17","","","",""
"","158495","IS Evergreen funnel -- @1.22 ","","2026-02-17","passed","2026-02-17","","","",""
"","177621","IS Evergreen funnel -- @1.15 ","","2026-02-17","passed","2026-02-17","","","",""
"","115796","IS Evergreen funnel -- @1.17 ","","2026-02-17","passed","2026-02-17","","","",""
"","72219","IS Evergreen funnel -- @1.18 ","","2026-02-17","passed","2026-02-17","","","",""
"","117216","IS Evergreen funnel -- @1.8 ","","2026-02-17","passed","2026-02-17","","","",""
"","168050","IS Evergreen funnel -- @1.19 ","","2026-02-17","passed","2026-02-17","","","",""
"","138243","IS Evergreen funnel -- @1.9 ","","2026-02-17","passed","2026-02-17","","","",""
"","136725","IS Evergreen funnel -- @1.5 ","","2026-02-17","passed","2026-02-17","","","",""
"","149105","IS Evergreen funnel -- @1.3 ","","2026-02-17","passed","2026-02-17","","","",""
"","147468","IS Evergreen funnel -- @1.16 ","","2026-02-17","passed","2026-02-17","","","",""
"","140378","IS Evergreen funnel -- @1.11 ","","2026-02-17","passed","2026-02-17","","","",""
"","111579","IS Evergreen funnel -- @1.21 ","","2026-02-17","passed","2026-02-17","","","",""
"","177601","IS Evergreen funnel -- @1.10 ","","2026-02-17","passed","2026-02-17","","","",""
"","130061","IS Evergreen funnel -- @1.7 ","","2026-02-17","passed","2026-02-17","","","",""
"","105643","IS Evergreen funnel -- @1.23 ","","2026-02-17","passed","2026-02-17","","","",""
"","165091","IS Evergreen funnel -- @1.1 ","","2026-02-17","passed","2026-02-17","","","",""
"","177219","IS Evergreen funnel -- @1.14 ","","2026-02-17","passed","2026-02-17","","","",""
"","141430","IS Evergreen funnel -- @1.20 ","","2026-02-17","passed","2026-02-17","","","",""
"","148023","IS Evergreen funnel -- @1.2 ","","2026-02-17","passed","2026-02-17","","","",""
