"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","161784","CR Live screening funnel -- @1.12 ","","2026-02-24","passed","2026-02-24","","","",""
"","130955","CR Live screening funnel -- @1.2 ","","2026-02-24","passed","2026-02-24","","","",""
"","133855","CR Live screening funnel -- @1.11 ","","2026-02-24","passed","2026-02-24","","","",""
"","165273","CR Live screening funnel -- @1.10 ","","2026-02-24","passed","2026-02-24","","","",""
"","120422","CR Live screening funnel -- @1.7 ","","2026-02-24","passed","2026-02-24","","","",""
"","27692","CR Live screening funnel -- @1.9 ","","2026-02-24","failed","2026-02-24","","","",""
"","154511","CR Live screening funnel -- @1.1 ","","2026-02-24","passed","2026-02-24","","","",""
"","162236","CR Live screening funnel -- @1.3 ","","2026-02-24","failed","2026-02-24","","","",""
"","37864","CR Live screening funnel -- @1.5 ","","2026-02-24","failed","2026-02-24","","","",""
"","121915","CR Live screening funnel -- @1.6 ","","2026-02-24","passed","2026-02-24","","","",""
"","37893","CR Live screening funnel -- @1.4 ","","2026-02-24","failed","2026-02-24","","","",""
"","102218","CR Live screening funnel -- @1.8 ","","2026-02-24","passed","2026-02-24","","","",""
