"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Dec 10 05:23:37 GMT 2024","Tue Dec 10 05:24:06 GMT 2024","28779","","","","","","Unbroken funnel -- @1.8 ",""
"failed","Tue Dec 10 05:25:04 GMT 2024","Tue Dec 10 05:25:32 GMT 2024","28736","","","","","","Unbroken funnel -- @1.11 ",""
"failed","Tue Dec 10 05:20:16 GMT 2024","Tue Dec 10 05:20:45 GMT 2024","28805","","","","","","Unbroken funnel -- @1.1 ",""
"passed","Tue Dec 10 05:55:22 GMT 2024","Tue Dec 10 05:57:40 GMT 2024","137739","","","","","","Restore Gut Supplement funnel -- @1.2 ",""
"passed","Tue Dec 10 06:06:24 GMT 2024","Tue Dec 10 06:08:42 GMT 2024","138336","","","","","","Restore Gut Supplement funnel -- @1.7 ",""
"failed","Tue Dec 10 05:27:06 GMT 2024","Tue Dec 10 05:27:35 GMT 2024","28780","","","","","","Unbroken funnel -- @1.15 ",""
"passed","Tue Dec 10 05:36:19 GMT 2024","Tue Dec 10 05:38:38 GMT 2024","138988","","","","","","Restore Sleep Supplement funnel -- @1.6 ",""
"failed","Tue Dec 10 05:23:09 GMT 2024","Tue Dec 10 05:23:37 GMT 2024","28567","","","","","","Unbroken funnel -- @1.7 ",""
"failed","Tue Dec 10 05:24:35 GMT 2024","Tue Dec 10 05:25:04 GMT 2024","28802","","","","","","Unbroken funnel -- @1.10 ",""
"failed","Tue Dec 10 05:52:15 GMT 2024","Tue Dec 10 05:53:35 GMT 2024","79729","","","","","","Restore Sleep Supplement funnel -- @1.16 ",""
"passed","Tue Dec 10 06:19:44 GMT 2024","Tue Dec 10 06:22:07 GMT 2024","142630","","","","","","Restore Gut Supplement funnel -- @1.13 ",""
"passed","Tue Dec 10 05:57:40 GMT 2024","Tue Dec 10 06:00:01 GMT 2024","141693","","","","","","Restore Gut Supplement funnel -- @1.3 ",""
"failed","Tue Dec 10 05:47:12 GMT 2024","Tue Dec 10 05:48:37 GMT 2024","85060","","","","","","Restore Sleep Supplement funnel -- @1.13 ",""
"failed","Tue Dec 10 05:20:45 GMT 2024","Tue Dec 10 05:21:14 GMT 2024","29056","","","","","","Unbroken funnel -- @1.2 ",""
"failed","Tue Dec 10 05:27:35 GMT 2024","Tue Dec 10 05:28:06 GMT 2024","31130","","","","","","Unbroken funnel -- @1.16 ",""
"failed","Tue Dec 10 05:31:24 GMT 2024","Tue Dec 10 05:32:45 GMT 2024","81491","","","","","","Restore Sleep Supplement funnel -- @1.3 ",""
"failed","Tue Dec 10 05:26:01 GMT 2024","Tue Dec 10 05:26:37 GMT 2024","36062","","","","","","Unbroken funnel -- @1.13 ",""
