"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","169212","Restore Gut Supplement funnel -- @1.3 ","","2026-08-27","passed","2026-08-27","","","",""
"","172306","Restore Gut Supplement funnel -- @1.2 ","","2026-08-27","passed","2026-08-27","","","",""
"","173175","Restore Gut Supplement funnel -- @1.4 ","","2026-08-27","passed","2026-08-27","","","",""
"","45118","Restore Gut Supplement funnel -- @1.1 ","","2026-08-27","passed","2026-08-27","","","",""
