"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","46975","Face Scan funnel -- @1.2 ","","2026-04-10","failed","2026-04-10","","","",""
"","122335","Face Scan funnel -- @1.4 ","","2026-04-10","passed","2026-04-10","","","",""
"","86085","Face Scan funnel -- @1.23 ","","2026-04-10","passed","2026-04-10","","","",""
"","47096","Face Scan funnel -- @1.7 ","","2026-04-10","failed","2026-04-10","","","",""
"","154406","Face Scan funnel -- @1.14 ","","2026-04-10","passed","2026-04-10","","","",""
"","122165","Face Scan funnel -- @1.5 ","","2026-04-10","passed","2026-04-10","","","",""
"","47197","Face Scan funnel -- @1.10 ","","2026-04-10","failed","2026-04-10","","","",""
"","121007","Face Scan funnel -- @1.8 ","","2026-04-10","passed","2026-04-10","","","",""
"","122038","Face Scan funnel -- @1.16 ","","2026-04-10","passed","2026-04-10","","","",""
"","125427","Face Scan funnel -- @1.3 ","","2026-04-10","passed","2026-04-10","","","",""
"","95748","Face Scan funnel -- @1.21 ","","2026-04-10","passed","2026-04-10","","","",""
"","63123","Face Scan funnel -- @1.18 ","","2026-04-10","passed","2026-04-10","","","",""
"","154875","Face Scan funnel -- @1.19 ","","2026-04-10","passed","2026-04-10","","","",""
"","108993","Face Scan funnel -- @1.9 ","","2026-04-10","passed","2026-04-10","","","",""
"","47526","Face Scan funnel -- @1.22 ","","2026-04-10","failed","2026-04-10","","","",""
"","186600","Face Scan funnel -- @1.1 ","","2026-04-10","passed","2026-04-10","","","",""
"","103413","Face Scan funnel -- @1.17 ","","2026-04-10","passed","2026-04-10","","","",""
"","47674","Face Scan funnel -- @1.6 ","","2026-04-10","failed","2026-04-10","","","",""
"","47049","Face Scan funnel -- @1.12 ","","2026-04-10","failed","2026-04-10","","","",""
"","152155","Face Scan funnel -- @1.15 ","","2026-04-10","passed","2026-04-10","","","",""
"","126855","Face Scan funnel -- @1.20 ","","2026-04-10","passed","2026-04-10","","","",""
"","124788","Face Scan funnel -- @1.11 ","","2026-04-10","passed","2026-04-10","","","",""
"","47371","Face Scan funnel -- @1.13 ","","2026-04-10","failed","2026-04-10","","","",""
