"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","170695","Restore Sleep Supplement nightly -- @1.2 ","","2026-09-26","passed","2026-09-26","","","",""
"","39664","Restore Gut - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-09-26","passed","2026-09-26","","","",""
"","173447","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-09-26","passed","2026-09-26","","","",""
"","136205","Restore Detox Supplement nightly -- @1.2 ","","2026-09-26","passed","2026-09-26","","","",""
"","38414","Restore Collagen Supplement nightly -- @1.2 ","","2026-09-26","passed","2026-09-26","","","",""
"","39266","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-09-26","passed","2026-09-26","","","",""
"","167934","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-09-26","passed","2026-09-26","","","",""
"","164739","Restore Collagen Supplement nightly -- @1.1 ","","2026-09-26","passed","2026-09-26","","","",""
"","168083","Restore Gut Supplement nightly -- @1.2 ","","2026-09-26","passed","2026-09-26","","","",""
"","42486","Restore Gut Supplement nightly -- @1.1 ","","2026-09-26","passed","2026-09-26","","","",""
"","45007","Restore Sleep Supplement nightly -- @1.1 ","","2026-09-26","passed","2026-09-26","","","",""
"","41692","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-09-26","passed","2026-09-26","","","",""
"","37798","Restore Detox Supplement nightly -- @1.1 ","","2026-09-26","passed","2026-09-26","","","",""
"","41404","Restore Vision Supplement nightly -- @1.1 ","","2026-09-26","passed","2026-09-26","","","",""
"","168581","Restore Vision Supplement nightly -- @1.2 ","","2026-09-26","passed","2026-09-26","","","",""
"","167436","Restore Gut - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-09-26","passed","2026-09-26","","","",""
