"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 06 23:11:17 GMT 2025","Mon Oct 06 23:13:03 GMT 2025","106014","","","","","","Restore Vision Supplement funnel -- @1.6 ",""
"passed","Mon Oct 06 21:33:26 GMT 2025","Mon Oct 06 21:35:25 GMT 2025","119864","","","","","","Unbroken live funnel -- @1.10 ",""
"passed","Mon Oct 06 22:40:28 GMT 2025","Mon Oct 06 22:41:12 GMT 2025","44205","","","","","","Restore Sleep Supplement nightly -- @1.1 ",""
"passed","Mon Oct 06 21:50:14 GMT 2025","Mon Oct 06 21:52:09 GMT 2025","114642","","","","","","Unbroken live funnel -- @1.18 ",""
"passed","Mon Oct 06 22:32:37 GMT 2025","Mon Oct 06 22:33:13 GMT 2025","35370","","","","","","TF Evergreen nightly -- @1.2 ",""
"passed","Mon Oct 06 23:13:03 GMT 2025","Mon Oct 06 23:15:13 GMT 2025","129795","","","","","","Restore Vision Supplement funnel -- @1.7 ",""
"passed","Mon Oct 06 21:42:53 GMT 2025","Mon Oct 06 21:45:52 GMT 2025","178720","","","","","","Unbroken live funnel -- @1.15 ",""
"passed","Mon Oct 06 22:55:39 GMT 2025","Mon Oct 06 22:56:14 GMT 2025","35175","","","","","","Restore Detox Supplement nightly -- @1.1 ",""
"passed","Mon Oct 06 22:25:12 GMT 2025","Mon Oct 06 22:25:56 GMT 2025","44194","","","","","","KM Evergreen nightly -- @1.2 ",""
"passed","Mon Oct 06 21:36:12 GMT 2025","Mon Oct 06 21:38:00 GMT 2025","107888","","","","","","Unbroken live funnel -- @1.12 ",""
"passed","Mon Oct 06 23:23:34 GMT 2025","Mon Oct 06 23:25:54 GMT 2025","139467","","","","","","Restore Vision Supplement funnel -- @1.12 ",""
"passed","Mon Oct 06 22:58:28 GMT 2025","Mon Oct 06 23:00:41 GMT 2025","132879","","","","","","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ",""
"passed","Mon Oct 06 21:56:17 GMT 2025","Mon Oct 06 21:58:07 GMT 2025","110280","","","","","","Unbroken live funnel -- @1.21 ",""
"failed","Mon Oct 06 21:23:30 GMT 2025","Mon Oct 06 21:25:57 GMT 2025","147088","","","","","","Unbroken live funnel -- @1.5 ",""
