"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 15 22:29:20 GMT 2025","Mon Sep 15 22:30:13 GMT 2025","52339","","","","","","Ageless Live nightly -- @1.2 ",""
"passed","Mon Sep 15 22:47:34 GMT 2025","Mon Sep 15 22:48:22 GMT 2025","48354","","","","","","TWL Evergreen direct nightly -- @1.2 ",""
"passed","Mon Sep 15 22:09:13 GMT 2025","Mon Sep 15 22:12:35 GMT 2025","202359","","","","","","Unbroken evergreen funnel -- @1.1 ",""
"passed","Mon Sep 15 22:34:27 GMT 2025","Mon Sep 15 22:37:49 GMT 2025","202893","","","","","","KM Evergreen nightly -- @1.1 ",""
"passed","Mon Sep 15 22:33:34 GMT 2025","Mon Sep 15 22:34:27 GMT 2025","52153","","","","","","KM Live nightly -- @1.2 ",""
"passed","Mon Sep 15 23:09:12 GMT 2025","Mon Sep 15 23:10:09 GMT 2025","57099","","","","","","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ",""
"failed","Mon Sep 15 21:34:15 GMT 2025","Mon Sep 15 21:36:49 GMT 2025","153839","","","","","","Unbroken live funnel -- @1.9 ",""
"passed","Mon Sep 15 22:59:29 GMT 2025","Mon Sep 15 23:00:23 GMT 2025","54044","","","","","","Restore Gut Supplement nightly -- @1.1 ",""
"passed","Mon Sep 15 22:17:35 GMT 2025","Mon Sep 15 22:18:25 GMT 2025","49731","","","","","","BB Evergreen nightly -- @1.1 ",""
"passed","Mon Sep 15 21:56:14 GMT 2025","Mon Sep 15 21:58:27 GMT 2025","132777","","","","","","Unbroken live funnel -- @1.18 ",""
"passed","Mon Sep 15 22:06:19 GMT 2025","Mon Sep 15 22:09:13 GMT 2025","173789","","","","","","Unbroken live nightly -- @1.2 ",""
"passed","Mon Sep 15 22:41:59 GMT 2025","Mon Sep 15 22:42:49 GMT 2025","49710","","","","","","IS Evergreen nightly -- @1.2 ",""
"passed","Mon Sep 15 21:47:47 GMT 2025","Mon Sep 15 21:51:10 GMT 2025","202380","","","","","","Unbroken live funnel -- @1.15 ",""
