"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","147000","CR Live funnel -- @1.2 ","","2026-01-07","passed","2026-01-07","","","",""
"","183902","CR Live funnel -- @1.14 ","","2026-01-07","passed","2026-01-07","","","",""
"","115141","CR Live funnel -- @1.17 ","","2026-01-07","passed","2026-01-07","","","",""
"","134113","CR Live funnel -- @1.11 ","","2026-01-07","passed","2026-01-07","","","",""
"","177203","CR Live funnel -- @1.10 ","","2026-01-07","passed","2026-01-07","","","",""
"","137669","CR Live funnel -- @1.6 ","","2026-01-07","passed","2026-01-07","","","",""
"","113767","CR Live funnel -- @1.8 ","","2026-01-07","passed","2026-01-07","","","",""
"","169729","CR Live funnel -- @1.1 ","","2026-01-07","passed","2026-01-07","","","",""
"","175478","CR Live funnel -- @1.15 ","","2026-01-07","passed","2026-01-07","","","",""
"","138389","CR Live funnel -- @1.5 ","","2026-01-07","passed","2026-01-07","","","",""
"","152918","CR Live funnel -- @1.22 ","","2026-01-07","passed","2026-01-07","","","",""
"","70378","CR Live funnel -- @1.18 ","","2026-01-07","passed","2026-01-07","","","",""
"","145328","CR Live funnel -- @1.4 ","","2026-01-07","passed","2026-01-07","","","",""
"","103537","CR Live funnel -- @1.21 ","","2026-01-07","passed","2026-01-07","","","",""
"","146152","CR Live funnel -- @1.3 ","","2026-01-07","passed","2026-01-07","","","",""
"","164644","CR Live funnel -- @1.19 ","","2026-01-07","passed","2026-01-07","","","",""
"","144056","CR Live funnel -- @1.16 ","","2026-01-07","passed","2026-01-07","","","",""
"","137745","CR Live funnel -- @1.9 ","","2026-01-07","passed","2026-01-07","","","",""
"","177146","CR Live funnel -- @1.12 ","","2026-01-07","passed","2026-01-07","","","",""
"","138090","CR Live funnel -- @1.13 ","","2026-01-07","passed","2026-01-07","","","",""
"","128953","CR Live funnel -- @1.7 ","","2026-01-07","passed","2026-01-07","","","",""
"","98426","CR Live funnel -- @1.23 ","","2026-01-07","passed","2026-01-07","","","",""
"","142209","CR Live funnel -- @1.20 ","","2026-01-07","passed","2026-01-07","","","",""
