"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 06 23:02:37 GMT 2025","Tue May 06 23:03:25 GMT 2025","48014","","","","","","Unbroken evergreen funnel -- @1.2 ",""
"passed","Tue May 06 23:26:17 GMT 2025","Tue May 06 23:27:06 GMT 2025","49144","","","","","","Restore Gut Supplement nightly -- @1.1 ",""
"passed","Tue May 06 21:42:34 GMT 2025","Tue May 06 21:45:11 GMT 2025","156852","","","","","","Unbroken evergreen funnel -- @1.13 ",""
"passed","Tue May 06 22:34:46 GMT 2025","Tue May 06 22:37:35 GMT 2025","168707","","","","","","KM Live funnel -- @1.14 ",""
"passed","Tue May 06 21:30:47 GMT 2025","Tue May 06 21:33:01 GMT 2025","134072","","","","","","Unbroken evergreen funnel -- @1.7 ",""
"passed","Tue May 06 22:03:04 GMT 2025","Tue May 06 22:05:12 GMT 2025","128408","","","","","","Unbroken evergreen funnel -- @1.21 ",""
"passed","Tue May 06 22:05:12 GMT 2025","Tue May 06 22:07:47 GMT 2025","154471","","","","","","KM Live funnel -- @1.1 ",""
"passed","Tue May 06 23:19:36 GMT 2025","Tue May 06 23:20:27 GMT 2025","51229","","","","","","Restore Sleep Supplement nightly -- @1.1 ",""
"passed","Tue May 06 22:18:50 GMT 2025","Tue May 06 22:20:51 GMT 2025","121139","","","","","","KM Live funnel -- @1.7 ",""
"passed","Tue May 06 22:42:41 GMT 2025","Tue May 06 22:44:24 GMT 2025","103861","","","","","","KM Live funnel -- @1.17 ",""
"passed","Tue May 06 23:23:46 GMT 2025","Tue May 06 23:26:17 GMT 2025","150659","","","","","","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ",""
"passed","Tue May 06 22:50:15 GMT 2025","Tue May 06 22:51:52 GMT 2025","97311","","","","","","KM Live funnel -- @1.21 ",""
"passed","Tue May 06 22:56:27 GMT 2025","Tue May 06 22:59:18 GMT 2025","171152","","","","","","Unbroken live nightly -- @1.2 ",""
"passed","Tue May 06 23:11:31 GMT 2025","Tue May 06 23:14:49 GMT 2025","198405","","","","","","Ageless Evergreen nightly -- @1.1 ",""
"passed","Tue May 06 22:37:35 GMT 2025","Tue May 06 22:40:20 GMT 2025","165342","","","","","","KM Live funnel -- @1.15 ",""
"passed","Tue May 06 22:59:18 GMT 2025","Tue May 06 23:02:37 GMT 2025","198081","","","","","","Unbroken evergreen funnel -- @1.1 ",""
"passed","Tue May 06 23:20:27 GMT 2025","Tue May 06 23:22:57 GMT 2025","150098","","","","","","Restore Sleep Supplement nightly -- @1.2 ",""
"passed","Tue May 06 22:29:46 GMT 2025","Tue May 06 22:32:35 GMT 2025","169125","","","","","","KM Live funnel -- @1.12 ",""
"passed","Tue May 06 22:10:03 GMT 2025","Tue May 06 22:12:20 GMT 2025","137026","","","","","","KM Live funnel -- @1.3 ",""
"passed","Tue May 06 23:08:15 GMT 2025","Tue May 06 23:11:31 GMT 2025","195822","","","","","","BB Evergreen nightly -- @1.2 ",""
"passed","Tue May 06 21:58:21 GMT 2025","Tue May 06 22:00:40 GMT 2025","139215","","","","","","Unbroken evergreen funnel -- @1.19 ",""
"passed","Tue May 06 23:22:57 GMT 2025","Tue May 06 23:23:46 GMT 2025","49065","","","","","","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ",""
"passed","Tue May 06 21:35:11 GMT 2025","Tue May 06 21:37:20 GMT 2025","128966","","","","","","Unbroken evergreen funnel -- @1.9 ",""
"passed","Tue May 06 21:45:11 GMT 2025","Tue May 06 21:47:57 GMT 2025","166532","","","","","","Unbroken evergreen funnel -- @1.14 ",""
"passed","Tue May 06 23:15:34 GMT 2025","Tue May 06 23:18:50 GMT 2025","196614","","","","","","Ageless Live nightly -- @1.1 ",""
"passed","Tue May 06 22:54:11 GMT 2025","Tue May 06 22:55:40 GMT 2025","89774","","","","","","KM Live funnel -- @1.23 ",""
"passed","Tue May 06 21:47:57 GMT 2025","Tue May 06 21:51:15 GMT 2025","197956","","","","","","Unbroken evergreen funnel -- @1.15 ",""
"passed","Tue May 06 22:24:49 GMT 2025","Tue May 06 22:27:37 GMT 2025","167633","","","","","","KM Live funnel -- @1.10 ",""
"passed","Tue May 06 21:40:28 GMT 2025","Tue May 06 21:42:34 GMT 2025","125953","","","","","","Unbroken evergreen funnel -- @1.12 ",""
"passed","Tue May 06 21:20:49 GMT 2025","Tue May 06 21:22:19 GMT 2025","89929","","","","","","Unbroken evergreen funnel -- @1.2 ",""
"passed","Tue May 06 22:44:24 GMT 2025","Tue May 06 22:45:27 GMT 2025","62747","","","","","","KM Live funnel -- @1.18 ",""
"passed","Tue May 06 23:04:12 GMT 2025","Tue May 06 23:07:28 GMT 2025","196269","","","","","","BB Live nightly -- @1.2 ",""
"passed","Tue May 06 23:18:50 GMT 2025","Tue May 06 23:19:36 GMT 2025","45129","","","","","","Ageless Live nightly -- @1.2 ",""
"passed","Tue May 06 21:56:11 GMT 2025","Tue May 06 21:58:21 GMT 2025","130635","","","","","","Unbroken evergreen funnel -- @1.18 ",""
"passed","Tue May 06 23:07:28 GMT 2025","Tue May 06 23:08:15 GMT 2025","46723","","","","","","BB Evergreen nightly -- @1.1 ",""
"passed","Tue May 06 21:17:56 GMT 2025","Tue May 06 21:20:49 GMT 2025","173454","","","","","","Unbroken evergreen funnel -- @1.1 ",""
"passed","Tue May 06 21:53:53 GMT 2025","Tue May 06 21:56:11 GMT 2025","137833","","","","","","Unbroken evergreen funnel -- @1.17 ",""
"passed","Tue May 06 21:37:20 GMT 2025","Tue May 06 21:39:40 GMT 2025","139789","","","","","","Unbroken evergreen funnel -- @1.10 ",""
"passed","Tue May 06 22:12:20 GMT 2025","Tue May 06 22:14:33 GMT 2025","133414","","","","","","KM Live funnel -- @1.4 ",""
"passed","Tue May 06 22:32:35 GMT 2025","Tue May 06 22:34:46 GMT 2025","130764","","","","","","KM Live funnel -- @1.13 ",""
"passed","Tue May 06 21:33:01 GMT 2025","Tue May 06 21:35:11 GMT 2025","130256","","","","","","Unbroken evergreen funnel -- @1.8 ",""
"passed","Tue May 06 21:51:15 GMT 2025","Tue May 06 21:53:53 GMT 2025","157582","","","","","","Unbroken evergreen funnel -- @1.16 ",""
"passed","Tue May 06 22:16:41 GMT 2025","Tue May 06 22:18:50 GMT 2025","128925","","","","","","KM Live funnel -- @1.6 ",""
"passed","Tue May 06 22:14:33 GMT 2025","Tue May 06 22:16:41 GMT 2025","128408","","","","","","KM Live funnel -- @1.5 ",""
"passed","Tue May 06 22:40:20 GMT 2025","Tue May 06 22:42:41 GMT 2025","140281","","","","","","KM Live funnel -- @1.16 ",""
"passed","Tue May 06 21:24:07 GMT 2025","Tue May 06 21:26:18 GMT 2025","130755","","","","","","Unbroken evergreen funnel -- @1.4 ",""
"passed","Tue May 06 23:27:06 GMT 2025","Tue May 06 23:29:33 GMT 2025","146890","","","","","","Restore Gut Supplement nightly -- @1.2 ",""
"passed","Tue May 06 21:28:40 GMT 2025","Tue May 06 21:30:47 GMT 2025","126964","","","","","","Unbroken evergreen funnel -- @1.6 ",""
"passed","Tue May 06 22:22:38 GMT 2025","Tue May 06 22:24:49 GMT 2025","131118","","","","","","KM Live funnel -- @1.9 ",""
"passed","Tue May 06 22:07:47 GMT 2025","Tue May 06 22:10:03 GMT 2025","135578","","","","","","KM Live funnel -- @1.2 ",""
"passed","Tue May 06 23:03:25 GMT 2025","Tue May 06 23:04:12 GMT 2025","47271","","","","","","BB Live nightly -- @1.1 ",""
"passed","Tue May 06 22:48:04 GMT 2025","Tue May 06 22:50:15 GMT 2025","131134","","","","","","KM Live funnel -- @1.20 ",""
"passed","Tue May 06 22:00:40 GMT 2025","Tue May 06 22:03:04 GMT 2025","143582","","","","","","Unbroken evergreen funnel -- @1.20 ",""
"passed","Tue May 06 22:51:52 GMT 2025","Tue May 06 22:54:11 GMT 2025","138410","","","","","","KM Live funnel -- @1.22 ",""
"passed","Tue May 06 22:45:27 GMT 2025","Tue May 06 22:48:04 GMT 2025","156472","","","","","","KM Live funnel -- @1.19 ",""
"passed","Tue May 06 21:26:18 GMT 2025","Tue May 06 21:28:40 GMT 2025","141410","","","","","","Unbroken evergreen funnel -- @1.5 ",""
"passed","Tue May 06 21:22:19 GMT 2025","Tue May 06 21:24:07 GMT 2025","108552","","","","","","Unbroken evergreen funnel -- @1.3 ",""
"passed","Tue May 06 21:39:40 GMT 2025","Tue May 06 21:40:28 GMT 2025","48190","","","","","","Unbroken evergreen funnel -- @1.11 ",""
"passed","Tue May 06 23:14:49 GMT 2025","Tue May 06 23:15:34 GMT 2025","44736","","","","","","Ageless Evergreen nightly -- @1.2 ",""
"passed","Tue May 06 22:55:40 GMT 2025","Tue May 06 22:56:27 GMT 2025","47028","","","","","","Unbroken live nightly -- @1.1 ",""
"passed","Tue May 06 22:20:51 GMT 2025","Tue May 06 22:22:38 GMT 2025","106838","","","","","","KM Live funnel -- @1.8 ",""
"passed","Tue May 06 22:27:37 GMT 2025","Tue May 06 22:29:46 GMT 2025","129336","","","","","","KM Live funnel -- @1.11 ",""
