"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","53441","Restore Gut Supplement nightly -- @1.1 ","","2026-01-03","passed","2026-01-03","","","",""
"","51167","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-01-03","failed","2026-01-03","","","",""
"","55212","Restore Sleep Supplement nightly -- @1.1 ","","2026-01-03","passed","2026-01-03","","","",""
"","152195","Restore Sleep Supplement nightly -- @1.2 ","","2026-01-03","passed","2026-01-03","","","",""
"","147653","Restore Gut - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-01-03","passed","2026-01-03","","","",""
"","146829","Restore Vision Supplement nightly -- @1.2 ","","2026-01-03","passed","2026-01-03","","","",""
"","51911","Restore Gut - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-01-03","passed","2026-01-03","","","",""
"","150103","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-01-03","passed","2026-01-03","","","",""
"","53798","Restore Vision Supplement nightly -- @1.1 ","","2026-01-03","passed","2026-01-03","","","",""
"","52438","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-01-03","passed","2026-01-03","","","",""
"","147517","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-01-03","passed","2026-01-03","","","",""
"","112299","Restore Detox Supplement nightly -- @1.2 ","","2026-01-03","passed","2026-01-03","","","",""
"","145452","Restore Gut Supplement nightly -- @1.2 ","","2026-01-03","passed","2026-01-03","","","",""
"","48335","Restore Detox Supplement nightly -- @1.1 ","","2026-01-03","passed","2026-01-03","","","",""
