"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 02 23:28:02 GMT 2025","Fri May 02 23:30:30 GMT 2025","148242","","","","","","Restore Gut Supplement nightly -- @1.2 ",""
"passed","Fri May 02 22:27:57 GMT 2025","Fri May 02 22:30:06 GMT 2025","129411","","","","","","KM Live funnel -- @1.11 ",""
"passed","Fri May 02 22:30:06 GMT 2025","Fri May 02 22:32:57 GMT 2025","170721","","","","","","KM Live funnel -- @1.12 ",""
"passed","Fri May 02 22:05:10 GMT 2025","Fri May 02 22:07:49 GMT 2025","158280","","","","","","KM Live funnel -- @1.1 ",""
"passed","Fri May 02 22:10:06 GMT 2025","Fri May 02 22:12:28 GMT 2025","142695","","","","","","KM Live funnel -- @1.3 ",""
"passed","Fri May 02 22:25:07 GMT 2025","Fri May 02 22:27:57 GMT 2025","169436","","","","","","KM Live funnel -- @1.10 ",""
"passed","Fri May 02 21:23:44 GMT 2025","Fri May 02 21:25:55 GMT 2025","130664","","","","","","Unbroken evergreen funnel -- @1.4 ",""
"passed","Fri May 02 22:50:45 GMT 2025","Fri May 02 22:52:23 GMT 2025","97755","","","","","","KM Live funnel -- @1.21 ",""
"passed","Fri May 02 22:32:57 GMT 2025","Fri May 02 22:35:05 GMT 2025","128551","","","","","","KM Live funnel -- @1.13 ",""
"passed","Fri May 02 21:28:18 GMT 2025","Fri May 02 21:30:25 GMT 2025","127757","","","","","","Unbroken evergreen funnel -- @1.6 ",""
"passed","Fri May 02 22:52:23 GMT 2025","Fri May 02 22:54:42 GMT 2025","139508","","","","","","KM Live funnel -- @1.22 ",""
"passed","Fri May 02 21:17:30 GMT 2025","Fri May 02 21:20:26 GMT 2025","175643","","","","","","Unbroken evergreen funnel -- @1.1 ",""
"passed","Fri May 02 21:44:59 GMT 2025","Fri May 02 21:47:48 GMT 2025","169071","","","","","","Unbroken evergreen funnel -- @1.14 ",""
"passed","Fri May 02 22:22:56 GMT 2025","Fri May 02 22:25:07 GMT 2025","131239","","","","","","KM Live funnel -- @1.9 ",""
"passed","Fri May 02 23:12:14 GMT 2025","Fri May 02 23:15:33 GMT 2025","198781","","","","","","Ageless Evergreen nightly -- @1.1 ",""
"passed","Fri May 02 22:03:00 GMT 2025","Fri May 02 22:05:10 GMT 2025","130061","","","","","","Unbroken evergreen funnel -- @1.21 ",""
"passed","Fri May 02 22:37:56 GMT 2025","Fri May 02 22:40:43 GMT 2025","167219","","","","","","KM Live funnel -- @1.15 ",""
"passed","Fri May 02 21:53:42 GMT 2025","Fri May 02 21:56:02 GMT 2025","140165","","","","","","Unbroken evergreen funnel -- @1.17 ",""
"passed","Fri May 02 22:59:52 GMT 2025","Fri May 02 23:03:15 GMT 2025","202497","","","","","","Unbroken evergreen funnel -- @1.1 ",""
"passed","Fri May 02 21:37:04 GMT 2025","Fri May 02 21:39:26 GMT 2025","141710","","","","","","Unbroken evergreen funnel -- @1.10 ",""
"passed","Fri May 02 21:42:22 GMT 2025","Fri May 02 21:44:59 GMT 2025","156820","","","","","","Unbroken evergreen funnel -- @1.13 ",""
"passed","Fri May 02 22:12:28 GMT 2025","Fri May 02 22:14:45 GMT 2025","136094","","","","","","KM Live funnel -- @1.4 ",""
"passed","Fri May 02 23:08:05 GMT 2025","Fri May 02 23:08:53 GMT 2025","48130","","","","","","BB Evergreen nightly -- @1.1 ",""
"passed","Fri May 02 22:14:45 GMT 2025","Fri May 02 22:16:55 GMT 2025","130023","","","","","","KM Live funnel -- @1.5 ",""
"passed","Fri May 02 22:07:49 GMT 2025","Fri May 02 22:10:06 GMT 2025","137172","","","","","","KM Live funnel -- @1.2 ",""
"passed","Fri May 02 22:44:50 GMT 2025","Fri May 02 22:45:55 GMT 2025","64685","","","","","","KM Live funnel -- @1.18 ",""
"passed","Fri May 02 21:32:43 GMT 2025","Fri May 02 21:34:53 GMT 2025","130846","","","","","","Unbroken evergreen funnel -- @1.8 ",""
"passed","Fri May 02 23:08:53 GMT 2025","Fri May 02 23:12:14 GMT 2025","200441","","","","","","BB Evergreen nightly -- @1.2 ",""
"passed","Fri May 02 21:30:25 GMT 2025","Fri May 02 21:32:43 GMT 2025","137226","","","","","","Unbroken evergreen funnel -- @1.7 ",""
"passed","Fri May 02 21:20:26 GMT 2025","Fri May 02 21:21:55 GMT 2025","88990","","","","","","Unbroken evergreen funnel -- @1.2 ",""
"passed","Fri May 02 22:56:12 GMT 2025","Fri May 02 22:56:58 GMT 2025","46281","","","","","","Unbroken live nightly -- @1.1 ",""
"passed","Fri May 02 23:15:33 GMT 2025","Fri May 02 23:16:19 GMT 2025","46152","","","","","","Ageless Evergreen nightly -- @1.2 ",""
"passed","Fri May 02 22:40:43 GMT 2025","Fri May 02 22:43:04 GMT 2025","141274","","","","","","KM Live funnel -- @1.16 ",""
"passed","Fri May 02 21:58:14 GMT 2025","Fri May 02 22:00:35 GMT 2025","141668","","","","","","Unbroken evergreen funnel -- @1.19 ",""
"passed","Fri May 02 22:00:35 GMT 2025","Fri May 02 22:03:00 GMT 2025","144765","","","","","","Unbroken evergreen funnel -- @1.20 ",""
"passed","Fri May 02 22:19:03 GMT 2025","Fri May 02 22:21:08 GMT 2025","125043","","","","","","KM Live funnel -- @1.7 ",""
"passed","Fri May 02 21:21:55 GMT 2025","Fri May 02 21:23:44 GMT 2025","109041","","","","","","Unbroken evergreen funnel -- @1.3 ",""
"passed","Fri May 02 22:54:42 GMT 2025","Fri May 02 22:56:12 GMT 2025","89558","","","","","","KM Live funnel -- @1.23 ",""
"passed","Fri May 02 23:04:01 GMT 2025","Fri May 02 23:04:49 GMT 2025","47280","","","","","","BB Live nightly -- @1.1 ",""
