"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 07 22:53:54 GMT 2025","Mon Apr 07 22:55:23 GMT 2025","89377","","","","","","KM Live funnel -- @1.23 ",""
"passed","Mon Apr 07 23:08:03 GMT 2025","Mon Apr 07 23:11:22 GMT 2025","199156","","","","","","BB Evergreen nightly -- @1.2 ",""
"passed","Mon Apr 07 23:23:52 GMT 2025","Mon Apr 07 23:26:26 GMT 2025","153379","","","","","","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ",""
"passed","Mon Apr 07 21:20:12 GMT 2025","Mon Apr 07 21:21:42 GMT 2025","90803","","","","","","Unbroken evergreen funnel -- @1.2 ",""
"passed","Mon Apr 07 22:59:01 GMT 2025","Mon Apr 07 23:02:20 GMT 2025","198289","","","","","","Unbroken evergreen funnel -- @1.1 ",""
"passed","Mon Apr 07 22:49:59 GMT 2025","Mon Apr 07 22:51:35 GMT 2025","96048","","","","","","KM Live funnel -- @1.21 ",""
"passed","Mon Apr 07 21:36:48 GMT 2025","Mon Apr 07 21:39:06 GMT 2025","138159","","","","","","Unbroken evergreen funnel -- @1.10 ",""
"passed","Mon Apr 07 22:56:10 GMT 2025","Mon Apr 07 22:59:01 GMT 2025","171066","","","","","","Unbroken live nightly -- @1.2 ",""
"passed","Mon Apr 07 23:03:56 GMT 2025","Mon Apr 07 23:07:13 GMT 2025","197175","","","","","","BB Live nightly -- @1.2 ",""
"passed","Mon Apr 07 22:24:30 GMT 2025","Mon Apr 07 22:27:16 GMT 2025","166373","","","","","","KM Live funnel -- @1.10 ",""
"passed","Mon Apr 07 23:11:22 GMT 2025","Mon Apr 07 23:14:41 GMT 2025","198599","","","","","","Ageless Evergreen nightly -- @1.1 ",""
"passed","Mon Apr 07 21:55:42 GMT 2025","Mon Apr 07 21:57:51 GMT 2025","128749","","","","","","Unbroken evergreen funnel -- @1.18 ",""
