"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 17 23:05:13 GMT 2025","Sat May 17 23:07:36 GMT 2025","142729","","","","","","Restore Vision Supplement funnel -- @1.12 ",""
"passed","Sat May 17 21:25:50 GMT 2025","Sat May 17 21:27:58 GMT 2025","127585","","","","","","KM Live funnel -- @1.5 ",""
"passed","Sat May 17 22:44:27 GMT 2025","Sat May 17 22:46:55 GMT 2025","147796","","","","","","Restore Vision Supplement funnel -- @1.3 ",""
"passed","Sat May 17 22:29:29 GMT 2025","Sat May 17 22:30:13 GMT 2025","44169","","","","","","Ageless Live nightly -- @1.2 ",""
"passed","Sat May 17 22:36:55 GMT 2025","Sat May 17 22:37:42 GMT 2025","47420","","","","","","Restore Gut Supplement nightly -- @1.1 ",""
"passed","Sat May 17 21:23:38 GMT 2025","Sat May 17 21:25:50 GMT 2025","132386","","","","","","KM Live funnel -- @1.4 ",""
"passed","Sat May 17 22:56:03 GMT 2025","Sat May 17 22:58:28 GMT 2025","145613","","","","","","Restore Vision Supplement funnel -- @1.8 ",""
"passed","Sat May 17 21:53:32 GMT 2025","Sat May 17 21:55:16 GMT 2025","104085","","","","","","KM Live funnel -- @1.17 ",""
"passed","Sat May 17 21:35:57 GMT 2025","Sat May 17 21:38:43 GMT 2025","165316","","","","","","KM Live funnel -- @1.10 ",""
"passed","Sat May 17 22:42:00 GMT 2025","Sat May 17 22:44:27 GMT 2025","147524","","","","","","Restore Vision Supplement funnel -- @1.2 ",""
"passed","Sat May 17 23:10:04 GMT 2025","Sat May 17 23:12:33 GMT 2025","149499","","","","","","Restore Vision Supplement funnel -- @1.14 ",""
"passed","Sat May 17 22:31:07 GMT 2025","Sat May 17 22:33:38 GMT 2025","151256","","","","","","Restore Sleep Supplement nightly -- @1.2 ",""
"passed","Sat May 17 22:14:07 GMT 2025","Sat May 17 22:14:52 GMT 2025","44893","","","","","","BB Live nightly -- @1.1 ",""
"passed","Sat May 17 21:55:16 GMT 2025","Sat May 17 21:56:17 GMT 2025","60444","","","","","","KM Live funnel -- @1.18 ",""
"passed","Sat May 17 21:32:04 GMT 2025","Sat May 17 21:33:49 GMT 2025","104871","","","","","","KM Live funnel -- @1.8 ",""
"passed","Sat May 17 21:30:03 GMT 2025","Sat May 17 21:32:04 GMT 2025","121570","","","","","","KM Live funnel -- @1.7 ",""
