"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","151027","Face Scan funnel -- @1.21 ","","2026-03-04","passed","2026-03-04","","","",""
"","115694","Face Scan funnel -- @1.10 ","","2026-03-04","passed","2026-03-04","","","",""
"","116191","Face Scan funnel -- @1.22 ","","2026-03-04","passed","2026-03-04","","","",""
"","117264","Face Scan funnel -- @1.4 ","","2026-03-04","passed","2026-03-04","","","",""
"","81475","Face Scan funnel -- @1.9 ","","2026-03-04","passed","2026-03-04","","","",""
"","126046","Face Scan funnel -- @1.3 ","","2026-03-04","failed","2026-03-04","","","",""
"","79616","Face Scan funnel -- @1.23 ","","2026-03-04","passed","2026-03-04","","","",""
"","111528","Face Scan funnel -- @1.8 ","","2026-03-04","passed","2026-03-04","","","",""
"","129728","Face Scan funnel -- @1.16 ","","2026-03-04","failed","2026-03-04","","","",""
"","201019","Face Scan funnel -- @1.12 ","","2026-03-04","passed","2026-03-04","","","",""
"","117667","Face Scan funnel -- @1.6 ","","2026-03-04","passed","2026-03-04","","","",""
"","84092","Face Scan funnel -- @1.5 ","","2026-03-04","failed","2026-03-04","","","",""
"","176339","Face Scan funnel -- @1.1 ","","2026-03-04","passed","2026-03-04","","","",""
"","46630","Face Scan funnel -- @1.2 ","","2026-03-04","passed","2026-03-04","","","",""
"","128877","Face Scan funnel -- @1.17 ","","2026-03-04","failed","2026-03-04","","","",""
"","131299","Face Scan funnel -- @1.15 ","","2026-03-04","failed","2026-03-04","","","",""
"","138368","Face Scan funnel -- @1.11 ","","2026-03-04","passed","2026-03-04","","","",""
"","129055","Face Scan funnel -- @1.20 ","","2026-03-04","failed","2026-03-04","","","",""
"","129101","Face Scan funnel -- @1.19 ","","2026-03-04","failed","2026-03-04","","","",""
"","128600","Face Scan funnel -- @1.18 ","","2026-03-04","failed","2026-03-04","","","",""
"","192051","Face Scan funnel -- @1.14 ","","2026-03-04","passed","2026-03-04","","","",""
"","114357","Face Scan funnel -- @1.13 ","","2026-03-04","passed","2026-03-04","","","",""
"","125061","Face Scan funnel -- @1.7 ","","2026-03-04","failed","2026-03-04","","","",""
