"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 09 05:38:50 GMT 2025","Thu Jan 09 05:40:18 GMT 2025","88070","","","","","","Unbroken funnel -- @1.11 ",""
"passed","Thu Jan 09 06:02:12 GMT 2025","Thu Jan 09 06:04:28 GMT 2025","136318","","","","","","Restore Sleep Supplement funnel -- @1.6 ",""
"passed","Thu Jan 09 06:04:28 GMT 2025","Thu Jan 09 06:06:41 GMT 2025","133163","","","","","","Restore Sleep Supplement funnel -- @1.7 ",""
"passed","Thu Jan 09 06:19:53 GMT 2025","Thu Jan 09 06:22:08 GMT 2025","135118","","","","","","Restore Sleep Supplement funnel -- @1.14 ",""
"passed","Thu Jan 09 06:15:17 GMT 2025","Thu Jan 09 06:17:35 GMT 2025","138109","","","","","","Restore Sleep Supplement funnel -- @1.12 ",""
"passed","Thu Jan 09 06:26:34 GMT 2025","Thu Jan 09 06:28:18 GMT 2025","104077","","","","","","Restore Gut Supplement funnel -- @1.1 ",""
"passed","Thu Jan 09 06:54:25 GMT 2025","Thu Jan 09 06:56:44 GMT 2025","138312","","","","","","Restore Gut Supplement funnel -- @1.14 ",""
"passed","Thu Jan 09 06:37:21 GMT 2025","Thu Jan 09 06:39:07 GMT 2025","106496","","","","","","Restore Gut Supplement funnel -- @1.6 ",""
"passed","Thu Jan 09 05:20:33 GMT 2025","Thu Jan 09 05:23:23 GMT 2025","170105","","","","","","Unbroken funnel -- @1.2 ",""
"passed","Thu Jan 09 05:33:26 GMT 2025","Thu Jan 09 05:35:25 GMT 2025","118849","","","","","","Unbroken funnel -- @1.8 ",""
"passed","Thu Jan 09 06:35:09 GMT 2025","Thu Jan 09 06:37:21 GMT 2025","132049","","","","","","Restore Gut Supplement funnel -- @1.5 ",""
"passed","Thu Jan 09 05:46:51 GMT 2025","Thu Jan 09 05:48:43 GMT 2025","112738","","","","","","Unbroken funnel -- @1.15 ",""
"passed","Thu Jan 09 06:52:07 GMT 2025","Thu Jan 09 06:54:25 GMT 2025","138679","","","","","","Restore Gut Supplement funnel -- @1.13 ",""
"passed","Thu Jan 09 06:28:18 GMT 2025","Thu Jan 09 06:30:33 GMT 2025","135499","","","","","","Restore Gut Supplement funnel -- @1.2 ",""
"passed","Thu Jan 09 06:43:36 GMT 2025","Thu Jan 09 06:45:54 GMT 2025","137067","","","","","","Restore Gut Supplement funnel -- @1.9 ",""
"passed","Thu Jan 09 06:56:44 GMT 2025","Thu Jan 09 06:58:56 GMT 2025","132536","","","","","","Restore Gut Supplement funnel -- @1.15 ",""
"passed","Thu Jan 09 05:24:43 GMT 2025","Thu Jan 09 05:27:13 GMT 2025","150177","","","","","","Unbroken funnel -- @1.4 ",""
