"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","107782","KM Evergreen funnel -- @1.21 ","","2026-04-14","passed","2026-04-14","","","",""
"","181114","KM Evergreen funnel -- @1.10 ","","2026-04-14","passed","2026-04-14","","","",""
"","73308","KM Evergreen funnel -- @1.18 ","","2026-04-14","passed","2026-04-14","","","",""
"","179215","KM Evergreen funnel -- @1.15 ","","2026-04-14","passed","2026-04-14","","","",""
"","147059","KM Evergreen funnel -- @1.20 ","","2026-04-14","passed","2026-04-14","","","",""
"","187029","KM Evergreen funnel -- @1.1 ","","2026-04-14","failed","2026-04-14","","","",""
"","132196","KM Evergreen funnel -- @1.7 ","","2026-04-14","passed","2026-04-14","","","",""
"","169985","KM Evergreen funnel -- @1.19 ","","2026-04-14","passed","2026-04-14","","","",""
"","139681","KM Evergreen funnel -- @1.13 ","","2026-04-14","passed","2026-04-14","","","",""
"","149098","KM Evergreen funnel -- @1.2 ","","2026-04-14","passed","2026-04-14","","","",""
"","183500","KM Evergreen funnel -- @1.12 ","","2026-04-14","passed","2026-04-14","","","",""
"","140332","KM Evergreen funnel -- @1.11 ","","2026-04-14","passed","2026-04-14","","","",""
"","149864","KM Evergreen funnel -- @1.22 ","","2026-04-14","passed","2026-04-14","","","",""
"","120572","KM Evergreen funnel -- @1.8 ","","2026-04-14","passed","2026-04-14","","","",""
"","151346","KM Evergreen funnel -- @1.4 ","","2026-04-14","passed","2026-04-14","","","",""
"","102462","KM Evergreen funnel -- @1.23 ","","2026-04-14","passed","2026-04-14","","","",""
"","142745","KM Evergreen funnel -- @1.5 ","","2026-04-14","passed","2026-04-14","","","",""
"","120878","KM Evergreen funnel -- @1.17 ","","2026-04-14","passed","2026-04-14","","","",""
"","140701","KM Evergreen funnel -- @1.9 ","","2026-04-14","passed","2026-04-14","","","",""
"","151442","KM Evergreen funnel -- @1.16 ","","2026-04-14","passed","2026-04-14","","","",""
"","192157","KM Evergreen funnel -- @1.14 ","","2026-04-14","passed","2026-04-14","","","",""
"","138436","KM Evergreen funnel -- @1.6 ","","2026-04-14","passed","2026-04-14","","","",""
"","153058","KM Evergreen funnel -- @1.3 ","","2026-04-14","passed","2026-04-14","","","",""
