"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39770","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-09-13","passed","2026-09-13","","","",""
"","166519","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-09-13","passed","2026-09-13","","","",""
"","38434","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-09-13","passed","2026-09-13","","","",""
"","39745","Restore Gut Supplement nightly -- @1.1 ","","2026-09-13","passed","2026-09-13","","","",""
"","37434","Restore Detox Supplement nightly -- @1.1 ","","2026-09-13","passed","2026-09-13","","","",""
"","39760","Restore Gut - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-09-13","passed","2026-09-13","","","",""
"","166181","Restore Gut - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-09-13","passed","2026-09-13","","","",""
"","41391","Restore Sleep Supplement nightly -- @1.1 ","","2026-09-13","passed","2026-09-13","","","",""
"","162139","Restore Collagen Supplement nightly -- @1.1 ","","2026-09-13","passed","2026-09-13","","","",""
"","168999","Restore Sleep Supplement nightly -- @1.2 ","","2026-09-13","passed","2026-09-13","","","",""
"","165634","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-09-13","passed","2026-09-13","","","",""
"","36409","Restore Collagen Supplement nightly -- @1.2 ","","2026-09-13","passed","2026-09-13","","","",""
"","166094","Restore Gut Supplement nightly -- @1.2 ","","2026-09-13","passed","2026-09-13","","","",""
"","133742","Restore Detox Supplement nightly -- @1.2 ","","2026-09-13","passed","2026-09-13","","","",""
"","40082","Restore Vision Supplement nightly -- @1.1 ","","2026-09-13","passed","2026-09-13","","","",""
"","166558","Restore Vision Supplement nightly -- @1.2 ","","2026-09-13","passed","2026-09-13","","","",""
