"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 05 21:16:54 GMT 2025","Sat Apr 05 21:19:49 GMT 2025","174232","","","","","","Unbroken evergreen funnel -- @1.1 ",""
"passed","Sat Apr 05 22:23:36 GMT 2025","Sat Apr 05 22:26:21 GMT 2025","165246","","","","","","KM Live funnel -- @1.10 ",""
"passed","Sat Apr 05 22:31:17 GMT 2025","Sat Apr 05 22:33:20 GMT 2025","123589","","","","","","KM Live funnel -- @1.13 ",""
"passed","Sat Apr 05 22:21:26 GMT 2025","Sat Apr 05 22:23:36 GMT 2025","130242","","","","","","KM Live funnel -- @1.9 ",""
"failed","Sat Apr 05 23:18:44 GMT 2025","Sat Apr 05 23:20:03 GMT 2025","78738","","","","","","Restore Sleep Supplement nightly -- @1.2 ",""
"passed","Sat Apr 05 22:13:28 GMT 2025","Sat Apr 05 22:15:35 GMT 2025","127165","","","","","","KM Live funnel -- @1.5 ",""
"passed","Sat Apr 05 23:01:40 GMT 2025","Sat Apr 05 23:02:27 GMT 2025","47331","","","","","","BB Live nightly -- @1.1 ",""
"failed","Sat Apr 05 23:20:56 GMT 2025","Sat Apr 05 23:22:14 GMT 2025","78491","","","","","","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ",""
"passed","Sat Apr 05 21:46:55 GMT 2025","Sat Apr 05 21:50:12 GMT 2025","197646","","","","","","Unbroken evergreen funnel -- @1.15 ",""
"passed","Sat Apr 05 22:26:21 GMT 2025","Sat Apr 05 22:28:26 GMT 2025","124895","","","","","","KM Live funnel -- @1.11 ",""
"passed","Sat Apr 05 23:13:51 GMT 2025","Sat Apr 05 23:17:08 GMT 2025","196366","","","","","","Ageless Live nightly -- @1.1 ",""
"passed","Sat Apr 05 21:21:18 GMT 2025","Sat Apr 05 21:23:05 GMT 2025","106065","","","","","","Unbroken evergreen funnel -- @1.3 ",""
"passed","Sat Apr 05 21:55:07 GMT 2025","Sat Apr 05 21:57:15 GMT 2025","127161","","","","","","Unbroken evergreen funnel -- @1.18 ",""
"passed","Sat Apr 05 22:06:43 GMT 2025","Sat Apr 05 22:08:56 GMT 2025","132915","","","","","","KM Live funnel -- @1.2 ",""
"passed","Sat Apr 05 23:00:52 GMT 2025","Sat Apr 05 23:01:40 GMT 2025","48135","","","","","","Unbroken evergreen funnel -- @1.2 ",""
"passed","Sat Apr 05 22:01:59 GMT 2025","Sat Apr 05 22:04:07 GMT 2025","128470","","","","","","Unbroken evergreen funnel -- @1.21 ",""
"passed","Sat Apr 05 22:36:06 GMT 2025","Sat Apr 05 22:38:52 GMT 2025","166916","","","","","","KM Live funnel -- @1.15 ",""
"passed","Sat Apr 05 22:11:14 GMT 2025","Sat Apr 05 22:13:28 GMT 2025","134303","","","","","","KM Live funnel -- @1.4 ",""
"passed","Sat Apr 05 22:46:30 GMT 2025","Sat Apr 05 22:48:42 GMT 2025","131977","","","","","","KM Live funnel -- @1.20 ",""
"passed","Sat Apr 05 23:09:44 GMT 2025","Sat Apr 05 23:13:03 GMT 2025","198557","","","","","","Ageless Evergreen nightly -- @1.1 ",""
"passed","Sat Apr 05 22:04:07 GMT 2025","Sat Apr 05 22:06:43 GMT 2025","155506","","","","","","KM Live funnel -- @1.1 ",""
"passed","Sat Apr 05 22:19:40 GMT 2025","Sat Apr 05 22:21:26 GMT 2025","106068","","","","","","KM Live funnel -- @1.8 ",""
"passed","Sat Apr 05 21:29:41 GMT 2025","Sat Apr 05 21:31:54 GMT 2025","132649","","","","","","Unbroken evergreen funnel -- @1.7 ",""
"passed","Sat Apr 05 22:28:26 GMT 2025","Sat Apr 05 22:31:17 GMT 2025","170558","","","","","","KM Live funnel -- @1.12 ",""
"passed","Sat Apr 05 22:52:32 GMT 2025","Sat Apr 05 22:53:59 GMT 2025","86887","","","","","","KM Live funnel -- @1.23 ",""
"passed","Sat Apr 05 22:15:35 GMT 2025","Sat Apr 05 22:17:39 GMT 2025","124013","","","","","","KM Live funnel -- @1.6 ",""
"passed","Sat Apr 05 23:20:03 GMT 2025","Sat Apr 05 23:20:56 GMT 2025","52594","","","","","","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ",""
"passed","Sat Apr 05 23:02:27 GMT 2025","Sat Apr 05 23:05:44 GMT 2025","196071","","","","","","BB Live nightly -- @1.2 ",""
"passed","Sat Apr 05 23:06:31 GMT 2025","Sat Apr 05 23:09:44 GMT 2025","193121","","","","","","BB Evergreen nightly -- @1.2 ",""
"passed","Sat Apr 05 23:17:54 GMT 2025","Sat Apr 05 23:18:44 GMT 2025","50271","","","","","","Restore Sleep Supplement nightly -- @1.1 ",""
"passed","Sat Apr 05 23:05:44 GMT 2025","Sat Apr 05 23:06:31 GMT 2025","47723","","","","","","BB Evergreen nightly -- @1.1 ",""
"passed","Sat Apr 05 22:57:35 GMT 2025","Sat Apr 05 23:00:52 GMT 2025","197251","","","","","","Unbroken evergreen funnel -- @1.1 ",""
"passed","Sat Apr 05 22:48:42 GMT 2025","Sat Apr 05 22:50:16 GMT 2025","93883","","","","","","KM Live funnel -- @1.21 ",""
"passed","Sat Apr 05 21:27:34 GMT 2025","Sat Apr 05 21:29:41 GMT 2025","126974","","","","","","Unbroken evergreen funnel -- @1.6 ",""
"passed","Sat Apr 05 22:08:56 GMT 2025","Sat Apr 05 22:11:14 GMT 2025","137972","","","","","","KM Live funnel -- @1.3 ",""
"passed","Sat Apr 05 21:57:15 GMT 2025","Sat Apr 05 21:59:36 GMT 2025","141828","","","","","","Unbroken evergreen funnel -- @1.19 ",""
"passed","Sat Apr 05 22:33:20 GMT 2025","Sat Apr 05 22:36:06 GMT 2025","165130","","","","","","KM Live funnel -- @1.14 ",""
"passed","Sat Apr 05 21:44:08 GMT 2025","Sat Apr 05 21:46:55 GMT 2025","166656","","","","","","Unbroken evergreen funnel -- @1.14 ",""
"passed","Sat Apr 05 21:38:39 GMT 2025","Sat Apr 05 21:39:25 GMT 2025","46521","","","","","","Unbroken evergreen funnel -- @1.11 ",""
"passed","Sat Apr 05 21:39:25 GMT 2025","Sat Apr 05 21:41:30 GMT 2025","124606","","","","","","Unbroken evergreen funnel -- @1.12 ",""
"passed","Sat Apr 05 21:34:05 GMT 2025","Sat Apr 05 21:36:16 GMT 2025","131183","","","","","","Unbroken evergreen funnel -- @1.9 ",""
"passed","Sat Apr 05 21:59:36 GMT 2025","Sat Apr 05 22:01:59 GMT 2025","142210","","","","","","Unbroken evergreen funnel -- @1.20 ",""
"passed","Sat Apr 05 23:13:03 GMT 2025","Sat Apr 05 23:13:51 GMT 2025","48213","","","","","","Ageless Evergreen nightly -- @1.2 ",""
"passed","Sat Apr 05 23:23:06 GMT 2025","Sat Apr 05 23:25:33 GMT 2025","146981","","","","","","Restore Gut Supplement nightly -- @1.2 ",""
"passed","Sat Apr 05 21:23:05 GMT 2025","Sat Apr 05 21:25:15 GMT 2025","130377","","","","","","Unbroken evergreen funnel -- @1.4 ",""
"passed","Sat Apr 05 22:54:46 GMT 2025","Sat Apr 05 22:57:35 GMT 2025","169055","","","","","","Unbroken live nightly -- @1.2 ",""
"passed","Sat Apr 05 22:17:39 GMT 2025","Sat Apr 05 22:19:40 GMT 2025","120727","","","","","","KM Live funnel -- @1.7 ",""
"passed","Sat Apr 05 21:41:30 GMT 2025","Sat Apr 05 21:44:08 GMT 2025","158405","","","","","","Unbroken evergreen funnel -- @1.13 ",""
"passed","Sat Apr 05 21:31:54 GMT 2025","Sat Apr 05 21:34:05 GMT 2025","131094","","","","","","Unbroken evergreen funnel -- @1.8 ",""
"passed","Sat Apr 05 21:36:16 GMT 2025","Sat Apr 05 21:38:39 GMT 2025","142724","","","","","","Unbroken evergreen funnel -- @1.10 ",""
"passed","Sat Apr 05 21:52:48 GMT 2025","Sat Apr 05 21:55:07 GMT 2025","139262","","","","","","Unbroken evergreen funnel -- @1.17 ",""
"passed","Sat Apr 05 22:53:59 GMT 2025","Sat Apr 05 22:54:46 GMT 2025","47129","","","","","","Unbroken live nightly -- @1.1 ",""
"passed","Sat Apr 05 21:19:49 GMT 2025","Sat Apr 05 21:21:18 GMT 2025","89891","","","","","","Unbroken evergreen funnel -- @1.2 ",""
"passed","Sat Apr 05 23:22:14 GMT 2025","Sat Apr 05 23:23:06 GMT 2025","51685","","","","","","Restore Gut Supplement nightly -- @1.1 ",""
"passed","Sat Apr 05 22:41:10 GMT 2025","Sat Apr 05 22:42:53 GMT 2025","102437","","","","","","KM Live funnel -- @1.17 ",""
"passed","Sat Apr 05 23:17:08 GMT 2025","Sat Apr 05 23:17:54 GMT 2025","46473","","","","","","Ageless Live nightly -- @1.2 ",""
"passed","Sat Apr 05 22:50:16 GMT 2025","Sat Apr 05 22:52:32 GMT 2025","135650","","","","","","KM Live funnel -- @1.22 ",""
"passed","Sat Apr 05 22:42:53 GMT 2025","Sat Apr 05 22:43:55 GMT 2025","61764","","","","","","KM Live funnel -- @1.18 ",""
"passed","Sat Apr 05 21:50:12 GMT 2025","Sat Apr 05 21:52:48 GMT 2025","155797","","","","","","Unbroken evergreen funnel -- @1.16 ",""
"passed","Sat Apr 05 21:25:15 GMT 2025","Sat Apr 05 21:27:34 GMT 2025","139053","","","","","","Unbroken evergreen funnel -- @1.5 ",""
"passed","Sat Apr 05 22:43:55 GMT 2025","Sat Apr 05 22:46:30 GMT 2025","155449","","","","","","KM Live funnel -- @1.19 ",""
"passed","Sat Apr 05 22:38:52 GMT 2025","Sat Apr 05 22:41:10 GMT 2025","138050","","","","","","KM Live funnel -- @1.16 ",""
