"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","165798","LG Evergreen funnel -- @1.16 ","","Thu Dec 04 23:55:11 UTC 2025","passed","Thu Dec 04 23:57:57 UTC 2025","","","",""
"","95302","LG Evergreen funnel -- @1.12 ","","Thu Dec 04 23:44:44 UTC 2025","passed","Thu Dec 04 23:46:20 UTC 2025","","","",""
"","140584","LG Evergreen funnel -- @1.10 ","","Thu Dec 04 23:41:23 UTC 2025","passed","Thu Dec 04 23:43:44 UTC 2025","","","",""
"","132350","LG Evergreen funnel -- @1.21 ","","Fri Dec 05 00:07:15 UTC 2025","passed","Fri Dec 05 00:09:27 UTC 2025","","","",""
"","140374","LG Evergreen funnel -- @1.17 ","","Thu Dec 04 23:57:57 UTC 2025","passed","Fri Dec 05 00:00:17 UTC 2025","","","",""
"","142779","LG Evergreen funnel -- @1.19 ","","Fri Dec 05 00:02:28 UTC 2025","passed","Fri Dec 05 00:04:51 UTC 2025","","","",""
"","132106","LG Evergreen funnel -- @1.8 ","","Thu Dec 04 23:37:00 UTC 2025","passed","Thu Dec 04 23:39:12 UTC 2025","","","",""
"","173001","LG Evergreen funnel -- @1.1 ","","Thu Dec 04 23:21:01 UTC 2025","passed","Thu Dec 04 23:23:54 UTC 2025","","","",""
"","129504","LG Evergreen funnel -- @1.2 ","","Thu Dec 04 23:23:54 UTC 2025","passed","Thu Dec 04 23:26:04 UTC 2025","","","",""
"","130276","LG Evergreen funnel -- @1.6 ","","Thu Dec 04 23:32:32 UTC 2025","passed","Thu Dec 04 23:34:42 UTC 2025","","","",""
"","199724","LG Evergreen funnel -- @1.15 ","","Thu Dec 04 23:51:51 UTC 2025","passed","Thu Dec 04 23:55:11 UTC 2025","","","",""
"","135018","LG Evergreen funnel -- @1.4 ","","Thu Dec 04 23:27:54 UTC 2025","passed","Thu Dec 04 23:30:09 UTC 2025","","","",""
"","131093","LG Evergreen funnel -- @1.18 ","","Fri Dec 05 00:00:17 UTC 2025","passed","Fri Dec 05 00:02:28 UTC 2025","","","",""
"","137395","LG Evergreen funnel -- @1.7 ","","Thu Dec 04 23:34:42 UTC 2025","passed","Thu Dec 04 23:37:00 UTC 2025","","","",""
"","143765","LG Evergreen funnel -- @1.20 ","","Fri Dec 05 00:04:51 UTC 2025","passed","Fri Dec 05 00:07:15 UTC 2025","","","",""
"","60627","LG Evergreen funnel -- @1.11 ","","Thu Dec 04 23:43:44 UTC 2025","passed","Thu Dec 04 23:44:44 UTC 2025","","","",""
"","110073","LG Evergreen funnel -- @1.3 ","","Thu Dec 04 23:26:04 UTC 2025","passed","Thu Dec 04 23:27:54 UTC 2025","","","",""
"","142978","LG Evergreen funnel -- @1.5 ","","Thu Dec 04 23:30:09 UTC 2025","passed","Thu Dec 04 23:32:32 UTC 2025","","","",""
"","131314","LG Evergreen funnel -- @1.9 ","","Thu Dec 04 23:39:12 UTC 2025","passed","Thu Dec 04 23:41:23 UTC 2025","","","",""
"","160484","LG Evergreen funnel -- @1.13 ","","Thu Dec 04 23:46:20 UTC 2025","passed","Thu Dec 04 23:49:00 UTC 2025","","","",""
"","171277","LG Evergreen funnel -- @1.14 ","","Thu Dec 04 23:49:00 UTC 2025","passed","Thu Dec 04 23:51:51 UTC 2025","","","",""
