"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 29 23:46:33 GMT 2025","Fri Aug 29 23:49:01 GMT 2025","148232","","","","","","Restore Vision Supplement funnel -- @1.15 ",""
"passed","Fri Aug 29 22:22:20 GMT 2025","Fri Aug 29 22:25:40 GMT 2025","200304","","","","","","Ageless Evergreen nightly -- @1.1 ",""
"passed","Fri Aug 29 22:51:37 GMT 2025","Fri Aug 29 22:52:33 GMT 2025","55477","","","","","","TWL Evergreen regular nightly -- @1.2 ",""
"passed","Fri Aug 29 23:39:01 GMT 2025","Fri Aug 29 23:41:29 GMT 2025","147963","","","","","","Restore Vision Supplement funnel -- @1.12 ",""
"passed","Fri Aug 29 23:10:14 GMT 2025","Fri Aug 29 23:12:47 GMT 2025","153564","","","","","","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ",""
"passed","Fri Aug 29 22:37:32 GMT 2025","Fri Aug 29 22:38:25 GMT 2025","52313","","","","","","KM Evergreen nightly -- @1.2 ",""
"passed","Fri Aug 29 21:32:19 GMT 2025","Fri Aug 29 21:34:35 GMT 2025","135463","","","","","","Unbroken live funnel -- @1.8 ",""
"passed","Fri Aug 29 22:41:46 GMT 2025","Fri Aug 29 22:42:36 GMT 2025","49920","","","","","","IS Evergreen nightly -- @1.2 ",""
"passed","Fri Aug 29 21:40:29 GMT 2025","Fri Aug 29 21:42:39 GMT 2025","130487","","","","","","Unbroken live funnel -- @1.12 ",""
"passed","Fri Aug 29 23:14:44 GMT 2025","Fri Aug 29 23:17:15 GMT 2025","151002","","","","","","Restore Vision Supplement funnel -- @1.2 ",""
"passed","Fri Aug 29 22:53:36 GMT 2025","Fri Aug 29 22:56:10 GMT 2025","153697","","","","","","Restore Sleep Supplement nightly -- @1.2 ",""
"passed","Fri Aug 29 21:29:59 GMT 2025","Fri Aug 29 21:32:19 GMT 2025","139802","","","","","","Unbroken live funnel -- @1.7 ",""
"passed","Fri Aug 29 23:49:01 GMT 2025","Fri Aug 29 23:51:27 GMT 2025","145801","","","","","","Restore Vision Supplement funnel -- @1.16 ",""
"passed","Fri Aug 29 23:17:15 GMT 2025","Fri Aug 29 23:19:48 GMT 2025","153127","","","","","","Restore Vision Supplement funnel -- @1.3 ",""
"passed","Fri Aug 29 21:39:33 GMT 2025","Fri Aug 29 21:40:29 GMT 2025","55823","","","","","","Unbroken live funnel -- @1.11 ",""
"passed","Fri Aug 29 23:22:23 GMT 2025","Fri Aug 29 23:24:51 GMT 2025","147845","","","","","","Restore Vision Supplement funnel -- @1.5 ",""
"passed","Fri Aug 29 23:19:48 GMT 2025","Fri Aug 29 23:22:23 GMT 2025","154828","","","","","","Restore Vision Supplement funnel -- @1.4 ",""
"passed","Fri Aug 29 22:03:43 GMT 2025","Fri Aug 29 22:05:57 GMT 2025","134553","","","","","","Unbroken live funnel -- @1.21 ",""
"passed","Fri Aug 29 23:29:25 GMT 2025","Fri Aug 29 23:31:54 GMT 2025","148135","","","","","","Restore Vision Supplement funnel -- @1.8 ",""
"passed","Fri Aug 29 23:12:47 GMT 2025","Fri Aug 29 23:14:44 GMT 2025","116741","","","","","","Restore Vision Supplement funnel -- @1.1 ",""
"passed","Fri Aug 29 21:54:18 GMT 2025","Fri Aug 29 21:56:39 GMT 2025","141425","","","","","","Unbroken live funnel -- @1.17 ",""
"passed","Fri Aug 29 22:38:25 GMT 2025","Fri Aug 29 22:41:46 GMT 2025","201275","","","","","","IS Evergreen nightly -- @1.1 ",""
"passed","Fri Aug 29 22:59:38 GMT 2025","Fri Aug 29 23:00:34 GMT 2025","55160","","","","","","Restore Gut Supplement nightly -- @1.1 ",""
"passed","Fri Aug 29 22:06:50 GMT 2025","Fri Aug 29 22:09:51 GMT 2025","180384","","","","","","Unbroken live nightly -- @1.2 ",""
"passed","Fri Aug 29 23:07:23 GMT 2025","Fri Aug 29 23:09:21 GMT 2025","118418","","","","","","Restore Detox Supplement nightly -- @1.2 ",""
"passed","Fri Aug 29 23:31:54 GMT 2025","Fri Aug 29 23:34:27 GMT 2025","153863","","","","","","Restore Vision Supplement funnel -- @1.9 ",""
"passed","Fri Aug 29 23:03:57 GMT 2025","Fri Aug 29 23:06:29 GMT 2025","151985","","","","","","Restore Vision Supplement nightly -- @1.2 ",""
"passed","Fri Aug 29 23:24:51 GMT 2025","Fri Aug 29 23:26:52 GMT 2025","120648","","","","","","Restore Vision Supplement funnel -- @1.6 ",""
