"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 16 06:14:18 GMT 2025","Mon Jun 16 06:15:07 GMT 2025","49054","","","","","","LG Live funnel -- @1.11 ",""
"passed","Mon Jun 16 06:23:00 GMT 2025","Mon Jun 16 06:25:37 GMT 2025","156769","","","","","","LG Live funnel -- @1.16 ",""
"failed","Mon Jun 16 06:06:15 GMT 2025","Mon Jun 16 06:08:05 GMT 2025","109279","","","","","","LG Live funnel -- @1.7 ",""
"passed","Mon Jun 16 06:09:45 GMT 2025","Mon Jun 16 06:11:54 GMT 2025","128671","","","","","","LG Live funnel -- @1.9 ",""
"passed","Mon Jun 16 06:11:54 GMT 2025","Mon Jun 16 06:14:18 GMT 2025","144111","","","","","","LG Live funnel -- @1.10 ",""
"failed","Mon Jun 16 06:08:05 GMT 2025","Mon Jun 16 06:09:45 GMT 2025","100214","","","","","","LG Live funnel -- @1.8 ",""
"failed","Mon Jun 16 05:54:45 GMT 2025","Mon Jun 16 05:56:39 GMT 2025","114013","","","","","","LG Live funnel -- @1.1 ",""
"passed","Mon Jun 16 06:16:39 GMT 2025","Mon Jun 16 06:19:18 GMT 2025","158882","","","","","","LG Live funnel -- @1.13 ",""
"failed","Mon Jun 16 06:00:29 GMT 2025","Mon Jun 16 06:02:09 GMT 2025","100334","","","","","","LG Live funnel -- @1.4 ",""
"failed","Mon Jun 16 06:19:18 GMT 2025","Mon Jun 16 06:21:09 GMT 2025","110407","","","","","","LG Live funnel -- @1.14 ",""
"failed","Mon Jun 16 06:21:09 GMT 2025","Mon Jun 16 06:23:00 GMT 2025","111210","","","","","","LG Live funnel -- @1.15 ",""
"failed","Mon Jun 16 06:04:35 GMT 2025","Mon Jun 16 06:06:15 GMT 2025","100209","","","","","","LG Live funnel -- @1.6 ",""
"passed","Mon Jun 16 06:15:07 GMT 2025","Mon Jun 16 06:16:39 GMT 2025","92422","","","","","","LG Live funnel -- @1.12 ",""
"failed","Mon Jun 16 06:29:07 GMT 2025","Mon Jun 16 06:30:57 GMT 2025","110341","","","","","","LG Live funnel -- @1.19 ",""
"passed","Mon Jun 16 06:33:20 GMT 2025","Mon Jun 16 06:35:26 GMT 2025","126002","","","","","","LG Live funnel -- @1.21 ",""
"passed","Mon Jun 16 05:56:39 GMT 2025","Mon Jun 16 05:58:41 GMT 2025","122003","","","","","","LG Live funnel -- @1.2 ",""
"passed","Mon Jun 16 06:30:57 GMT 2025","Mon Jun 16 06:33:20 GMT 2025","142970","","","","","","LG Live funnel -- @1.20 ",""
"failed","Mon Jun 16 06:27:26 GMT 2025","Mon Jun 16 06:29:07 GMT 2025","100747","","","","","","LG Live funnel -- @1.18 ",""
"passed","Mon Jun 16 06:02:09 GMT 2025","Mon Jun 16 06:04:35 GMT 2025","146170","","","","","","LG Live funnel -- @1.5 ",""
"failed","Mon Jun 16 06:25:37 GMT 2025","Mon Jun 16 06:27:26 GMT 2025","109857","","","","","","LG Live funnel -- @1.17 ",""
"passed","Mon Jun 16 05:58:41 GMT 2025","Mon Jun 16 06:00:29 GMT 2025","107932","","","","","","LG Live funnel -- @1.3 ",""
