"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","133793","IS Evergreen funnel -- @1.13 ","","2026-03-02","passed","2026-03-02","","","",""
"","174222","IS Evergreen funnel -- @1.15 ","","2026-03-02","passed","2026-03-02","","","",""
"","165627","IS Evergreen funnel -- @1.19 ","","2026-03-02","passed","2026-03-02","","","",""
"","174708","IS Evergreen funnel -- @1.12 ","","2026-03-02","passed","2026-03-02","","","",""
"","136818","IS Evergreen funnel -- @1.5 ","","2026-03-02","passed","2026-03-02","","","",""
"","102248","IS Evergreen funnel -- @1.23 ","","2026-03-02","passed","2026-03-02","","","",""
"","166794","IS Evergreen funnel -- @1.1 ","","2026-03-02","passed","2026-03-02","","","",""
"","144865","IS Evergreen funnel -- @1.22 ","","2026-03-02","passed","2026-03-02","","","",""
"","132894","IS Evergreen funnel -- @1.7 ","","2026-03-02","passed","2026-03-02","","","",""
"","143274","IS Evergreen funnel -- @1.16 ","","2026-03-02","passed","2026-03-02","","","",""
"","140858","IS Evergreen funnel -- @1.20 ","","2026-03-02","passed","2026-03-02","","","",""
"","173518","IS Evergreen funnel -- @1.14 ","","2026-03-02","passed","2026-03-02","","","",""
"","145944","IS Evergreen funnel -- @1.4 ","","2026-03-02","passed","2026-03-02","","","",""
"","142862","IS Evergreen funnel -- @1.2 ","","2026-03-02","passed","2026-03-02","","","",""
"","109952","IS Evergreen funnel -- @1.21 ","","2026-03-02","passed","2026-03-02","","","",""
"","133933","IS Evergreen funnel -- @1.6 ","","2026-03-02","passed","2026-03-02","","","",""
"","112289","IS Evergreen funnel -- @1.8 ","","2026-03-02","passed","2026-03-02","","","",""
"","134868","IS Evergreen funnel -- @1.11 ","","2026-03-02","passed","2026-03-02","","","",""
"","111450","IS Evergreen funnel -- @1.17 ","","2026-03-02","passed","2026-03-02","","","",""
"","142145","IS Evergreen funnel -- @1.9 ","","2026-03-02","passed","2026-03-02","","","",""
"","172938","IS Evergreen funnel -- @1.10 ","","2026-03-02","passed","2026-03-02","","","",""
"","148128","IS Evergreen funnel -- @1.3 ","","2026-03-02","passed","2026-03-02","","","",""
"","68063","IS Evergreen funnel -- @1.18 ","","2026-03-02","passed","2026-03-02","","","",""
