"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","97789","LG Evergreen funnel -- @1.2 ","","2026-05-19","passed","2026-05-19","","","",""
"","140863","LG Evergreen funnel -- @1.6 ","","2026-05-19","passed","2026-05-19","","","",""
"","97520","LG Evergreen funnel -- @1.4 ","","2026-05-19","passed","2026-05-19","","","",""
"","99622","LG Evergreen funnel -- @1.3 ","","2026-05-19","passed","2026-05-19","","","",""
"","137282","LG Evergreen funnel -- @1.7 ","","2026-05-19","passed","2026-05-19","","","",""
"","194014","LG Evergreen funnel -- @1.8 ","","2026-05-19","passed","2026-05-19","","","",""
"","61730","LG Evergreen funnel -- @1.1 ","","2026-05-19","passed","2026-05-19","","","",""
"","146959","LG Evergreen funnel -- @1.9 ","","2026-05-19","passed","2026-05-19","","","",""
"","96524","LG Evergreen funnel -- @1.5 ","","2026-05-19","passed","2026-05-19","","","",""
