"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 06 05:55:51 GMT 2025","Mon Jan 06 05:57:37 GMT 2025","106040","","","","","","Restore Sleep Supplement funnel -- @1.2 ",""
"passed","Mon Jan 06 05:57:37 GMT 2025","Mon Jan 06 05:59:55 GMT 2025","138115","","","","","","Restore Sleep Supplement funnel -- @1.3 ",""
"passed","Mon Jan 06 06:45:59 GMT 2025","Mon Jan 06 06:48:20 GMT 2025","140807","","","","","","Restore Gut Supplement funnel -- @1.9 ",""
"passed","Mon Jan 06 06:32:50 GMT 2025","Mon Jan 06 06:35:10 GMT 2025","140720","","","","","","Restore Gut Supplement funnel -- @1.3 ",""
"passed","Mon Jan 06 05:21:28 GMT 2025","Mon Jan 06 05:24:22 GMT 2025","174361","","","","","","Unbroken funnel -- @1.2 ",""
"passed","Mon Jan 06 06:24:13 GMT 2025","Mon Jan 06 06:26:26 GMT 2025","132758","","","","","","Restore Sleep Supplement funnel -- @1.15 ",""
"passed","Mon Jan 06 06:54:40 GMT 2025","Mon Jan 06 06:57:00 GMT 2025","140045","","","","","","Restore Gut Supplement funnel -- @1.13 ",""
"passed","Mon Jan 06 06:35:10 GMT 2025","Mon Jan 06 06:37:30 GMT 2025","139291","","","","","","Restore Gut Supplement funnel -- @1.4 ",""
"passed","Mon Jan 06 05:25:45 GMT 2025","Mon Jan 06 05:28:19 GMT 2025","153345","","","","","","Unbroken funnel -- @1.4 ",""
"passed","Mon Jan 06 06:52:25 GMT 2025","Mon Jan 06 06:54:40 GMT 2025","135356","","","","","","Restore Gut Supplement funnel -- @1.12 ",""
"passed","Mon Jan 06 05:43:29 GMT 2025","Mon Jan 06 05:45:25 GMT 2025","116681","","","","","","Unbroken funnel -- @1.13 ",""
"passed","Mon Jan 06 05:53:29 GMT 2025","Mon Jan 06 05:55:51 GMT 2025","142356","","","","","","Restore Sleep Supplement funnel -- @1.1 ",""
"passed","Mon Jan 06 05:41:39 GMT 2025","Mon Jan 06 05:43:29 GMT 2025","109842","","","","","","Unbroken funnel -- @1.12 ",""
"passed","Mon Jan 06 06:17:12 GMT 2025","Mon Jan 06 06:19:36 GMT 2025","143929","","","","","","Restore Sleep Supplement funnel -- @1.12 ",""
"passed","Mon Jan 06 06:48:20 GMT 2025","Mon Jan 06 06:50:11 GMT 2025","110686","","","","","","Restore Gut Supplement funnel -- @1.10 ",""
"passed","Mon Jan 06 06:01:42 GMT 2025","Mon Jan 06 06:03:56 GMT 2025","134029","","","","","","Restore Sleep Supplement funnel -- @1.5 ",""
"passed","Mon Jan 06 06:14:53 GMT 2025","Mon Jan 06 06:17:12 GMT 2025","138857","","","","","","Restore Sleep Supplement funnel -- @1.11 ",""
"passed","Mon Jan 06 05:28:19 GMT 2025","Mon Jan 06 05:29:42 GMT 2025","83470","","","","","","Unbroken funnel -- @1.5 ",""
"passed","Mon Jan 06 06:57:00 GMT 2025","Mon Jan 06 06:59:20 GMT 2025","140192","","","","","","Restore Gut Supplement funnel -- @1.14 ",""
