"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Dec 17 05:55:31 GMT 2024","Tue Dec 17 05:56:52 GMT 2024","80808","","","","","","Restore Sleep Supplement funnel -- @1.2 ",""
"passed","Tue Dec 17 05:44:09 GMT 2024","Tue Dec 17 05:46:08 GMT 2024","119064","","","","","","Unbroken funnel -- @1.13 ",""
"failed","Tue Dec 17 06:12:30 GMT 2024","Tue Dec 17 06:13:51 GMT 2024","80963","","","","","","Restore Sleep Supplement funnel -- @1.13 ",""
"failed","Tue Dec 17 06:09:47 GMT 2024","Tue Dec 17 06:11:09 GMT 2024","81315","","","","","","Restore Sleep Supplement funnel -- @1.11 ",""
"passed","Tue Dec 17 06:49:12 GMT 2024","Tue Dec 17 06:51:28 GMT 2024","135810","","","","","","Restore Gut Supplement funnel -- @1.15 ",""
"passed","Tue Dec 17 06:46:52 GMT 2024","Tue Dec 17 06:49:12 GMT 2024","139907","","","","","","Restore Gut Supplement funnel -- @1.14 ",""
"passed","Tue Dec 17 05:35:19 GMT 2024","Tue Dec 17 05:37:22 GMT 2024","122595","","","","","","Unbroken funnel -- @1.8 ",""
"passed","Tue Dec 17 06:51:28 GMT 2024","Tue Dec 17 06:53:40 GMT 2024","132450","","","","","","Restore Gut Supplement funnel -- @1.16 ",""
"passed","Tue Dec 17 06:04:01 GMT 2024","Tue Dec 17 06:06:17 GMT 2024","135998","","","","","","Restore Sleep Supplement funnel -- @1.7 ",""
"passed","Tue Dec 17 05:22:09 GMT 2024","Tue Dec 17 05:25:01 GMT 2024","171763","","","","","","Unbroken funnel -- @1.2 ",""
"passed","Tue Dec 17 05:30:20 GMT 2024","Tue Dec 17 05:32:53 GMT 2024","153602","","","","","","Unbroken funnel -- @1.6 ",""
"failed","Tue Dec 17 05:56:52 GMT 2024","Tue Dec 17 05:58:12 GMT 2024","80332","","","","","","Restore Sleep Supplement funnel -- @1.3 ",""
"passed","Tue Dec 17 05:26:24 GMT 2024","Tue Dec 17 05:28:57 GMT 2024","153040","","","","","","Unbroken funnel -- @1.4 ",""
"passed","Tue Dec 17 06:44:35 GMT 2024","Tue Dec 17 06:46:52 GMT 2024","137514","","","","","","Restore Gut Supplement funnel -- @1.13 ",""
"failed","Tue Dec 17 06:16:06 GMT 2024","Tue Dec 17 06:17:28 GMT 2024","82115","","","","","","Restore Sleep Supplement funnel -- @1.15 ",""
"passed","Tue Dec 17 06:25:10 GMT 2024","Tue Dec 17 06:27:28 GMT 2024","138444","","","","","","Restore Gut Supplement funnel -- @1.4 ",""
"passed","Tue Dec 17 05:40:50 GMT 2024","Tue Dec 17 05:42:18 GMT 2024","88043","","","","","","Unbroken funnel -- @1.11 ",""
"passed","Tue Dec 17 05:28:57 GMT 2024","Tue Dec 17 05:30:20 GMT 2024","82441","","","","","","Unbroken funnel -- @1.5 ",""
"passed","Tue Dec 17 05:32:53 GMT 2024","Tue Dec 17 05:35:19 GMT 2024","145698","","","","","","Unbroken funnel -- @1.7 ",""
"passed","Tue Dec 17 06:13:51 GMT 2024","Tue Dec 17 06:16:06 GMT 2024","135043","","","","","","Restore Sleep Supplement funnel -- @1.14 ",""
"passed","Tue Dec 17 06:31:26 GMT 2024","Tue Dec 17 06:33:44 GMT 2024","137950","","","","","","Restore Gut Supplement funnel -- @1.7 ",""
"failed","Tue Dec 17 06:06:17 GMT 2024","Tue Dec 17 06:07:38 GMT 2024","81173","","","","","","Restore Sleep Supplement funnel -- @1.8 ",""
"passed","Tue Dec 17 06:38:17 GMT 2024","Tue Dec 17 06:40:08 GMT 2024","111355","","","","","","Restore Gut Supplement funnel -- @1.10 ",""
"passed","Tue Dec 17 06:27:28 GMT 2024","Tue Dec 17 06:29:40 GMT 2024","131538","","","","","","Restore Gut Supplement funnel -- @1.5 ",""
"failed","Tue Dec 17 06:08:29 GMT 2024","Tue Dec 17 06:09:47 GMT 2024","78941","","","","","","Restore Sleep Supplement funnel -- @1.10 ",""
"passed","Tue Dec 17 06:40:08 GMT 2024","Tue Dec 17 06:42:22 GMT 2024","133845","","","","","","Restore Gut Supplement funnel -- @1.11 ",""
"passed","Tue Dec 17 06:35:58 GMT 2024","Tue Dec 17 06:38:17 GMT 2024","138752","","","","","","Restore Gut Supplement funnel -- @1.9 ",""
"failed","Tue Dec 17 06:17:28 GMT 2024","Tue Dec 17 06:18:46 GMT 2024","78412","","","","","","Restore Sleep Supplement funnel -- @1.16 ",""
"passed","Tue Dec 17 05:37:22 GMT 2024","Tue Dec 17 05:38:55 GMT 2024","93869","","","","","","Unbroken funnel -- @1.9 ",""
"passed","Tue Dec 17 05:25:01 GMT 2024","Tue Dec 17 05:26:24 GMT 2024","83130","","","","","","Unbroken funnel -- @1.3 ",""
"passed","Tue Dec 17 05:48:57 GMT 2024","Tue Dec 17 05:50:52 GMT 2024","115126","","","","","","Unbroken funnel -- @1.15 ",""
"failed","Tue Dec 17 06:07:38 GMT 2024","Tue Dec 17 06:08:29 GMT 2024","50115","","","","","","Restore Sleep Supplement funnel -- @1.9 ",""
"passed","Tue Dec 17 05:46:08 GMT 2024","Tue Dec 17 05:48:57 GMT 2024","169366","","","","","","Unbroken funnel -- @1.14 ",""
"passed","Tue Dec 17 05:42:18 GMT 2024","Tue Dec 17 05:44:09 GMT 2024","110943","","","","","","Unbroken funnel -- @1.12 ",""
"passed","Tue Dec 17 06:29:40 GMT 2024","Tue Dec 17 06:31:26 GMT 2024","105832","","","","","","Restore Gut Supplement funnel -- @1.6 ",""
"failed","Tue Dec 17 06:11:09 GMT 2024","Tue Dec 17 06:12:30 GMT 2024","81031","","","","","","Restore Sleep Supplement funnel -- @1.12 ",""
"failed","Tue Dec 17 05:54:09 GMT 2024","Tue Dec 17 05:55:31 GMT 2024","81887","","","","","","Restore Sleep Supplement funnel -- @1.1 ",""
"passed","Tue Dec 17 05:38:55 GMT 2024","Tue Dec 17 05:40:50 GMT 2024","114359","","","","","","Unbroken funnel -- @1.10 ",""
"passed","Tue Dec 17 06:22:48 GMT 2024","Tue Dec 17 06:25:10 GMT 2024","141444","","","","","","Restore Gut Supplement funnel -- @1.3 ",""
"passed","Tue Dec 17 06:33:44 GMT 2024","Tue Dec 17 06:35:58 GMT 2024","134124","","","","","","Restore Gut Supplement funnel -- @1.8 ",""
"passed","Tue Dec 17 05:20:02 GMT 2024","Tue Dec 17 05:22:09 GMT 2024","127475","","","","","","Unbroken funnel -- @1.1 ",""
"failed","Tue Dec 17 05:58:12 GMT 2024","Tue Dec 17 05:59:31 GMT 2024","78384","","","","","","Restore Sleep Supplement funnel -- @1.4 ",""
"passed","Tue Dec 17 06:42:22 GMT 2024","Tue Dec 17 06:44:35 GMT 2024","132887","","","","","","Restore Gut Supplement funnel -- @1.12 ",""
"passed","Tue Dec 17 05:59:31 GMT 2024","Tue Dec 17 06:01:44 GMT 2024","132976","","","","","","Restore Sleep Supplement funnel -- @1.5 ",""
"passed","Tue Dec 17 05:53:15 GMT 2024","Tue Dec 17 05:54:09 GMT 2024","54059","","","","","","Unbroken funnel -- @1.17 ",""
"passed","Tue Dec 17 05:50:52 GMT 2024","Tue Dec 17 05:53:15 GMT 2024","142709","","","","","","Unbroken funnel -- @1.16 ",""
"passed","Tue Dec 17 06:20:30 GMT 2024","Tue Dec 17 06:22:48 GMT 2024","138799","","","","","","Restore Gut Supplement funnel -- @1.2 ",""
"passed","Tue Dec 17 06:01:44 GMT 2024","Tue Dec 17 06:04:01 GMT 2024","137656","","","","","","Restore Sleep Supplement funnel -- @1.6 ",""
"passed","Tue Dec 17 06:18:46 GMT 2024","Tue Dec 17 06:20:30 GMT 2024","103340","","","","","","Restore Gut Supplement funnel -- @1.1 ",""
