"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","108844","Unbroken evergreen funnel -- @1.2 ","","2026-09-02","passed","2026-09-02","","","",""
"","108274","Unbroken evergreen funnel -- @1.4 ","","2026-09-02","passed","2026-09-02","","","",""
"","159846","Unbroken evergreen funnel -- @1.6 ","","2026-09-02","passed","2026-09-02","","","",""
"","63743","Unbroken evergreen funnel -- @1.8 ","","2026-09-02","failed","2026-09-02","","","",""
"","140971","Unbroken evergreen funnel -- @1.7 ","","2026-09-02","passed","2026-09-02","","","",""
"","68310","Unbroken evergreen funnel -- @1.9 ","","2026-09-02","failed","2026-09-02","","","",""
"","146378","Unbroken evergreen funnel -- @1.5 ","","2026-09-02","passed","2026-09-02","","","",""
"","110752","Unbroken evergreen funnel -- @1.3 ","","2026-09-02","passed","2026-09-02","","","",""
"","76386","Unbroken evergreen funnel -- @1.1 ","","2026-09-02","passed","2026-09-02","","","",""
