"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 09 11:17:53 GMT 2025","Mon Jun 09 11:20:10 GMT 2025","136524","","","","","","IS Evergreen funnel -- @1.22 ",""
"passed","Mon Jun 09 10:47:26 GMT 2025","Mon Jun 09 10:49:10 GMT 2025","104628","","","","","","IS Evergreen funnel -- @1.8 ",""
"passed","Mon Jun 09 11:01:07 GMT 2025","Mon Jun 09 11:03:52 GMT 2025","165489","","","","","","IS Evergreen funnel -- @1.14 ",""
"passed","Mon Jun 09 10:36:45 GMT 2025","Mon Jun 09 10:39:02 GMT 2025","136225","","","","","","IS Evergreen funnel -- @1.3 ",""
"passed","Mon Jun 09 10:39:02 GMT 2025","Mon Jun 09 10:41:13 GMT 2025","131212","","","","","","IS Evergreen funnel -- @1.4 ",""
"passed","Mon Jun 09 11:10:35 GMT 2025","Mon Jun 09 11:11:34 GMT 2025","58613","","","","","","IS Evergreen funnel -- @1.18 ",""
"passed","Mon Jun 09 10:56:08 GMT 2025","Mon Jun 09 10:58:55 GMT 2025","166790","","","","","","IS Evergreen funnel -- @1.12 ",""
"passed","Mon Jun 09 10:31:57 GMT 2025","Mon Jun 09 10:34:32 GMT 2025","154837","","","","","","IS Evergreen funnel -- @1.1 ",""
"passed","Mon Jun 09 10:41:13 GMT 2025","Mon Jun 09 10:43:21 GMT 2025","128175","","","","","","IS Evergreen funnel -- @1.5 ",""
"passed","Mon Jun 09 11:06:36 GMT 2025","Mon Jun 09 11:08:51 GMT 2025","135180","","","","","","IS Evergreen funnel -- @1.16 ",""
"passed","Mon Jun 09 10:49:10 GMT 2025","Mon Jun 09 10:51:18 GMT 2025","128197","","","","","","IS Evergreen funnel -- @1.9 ",""
"passed","Mon Jun 09 10:51:18 GMT 2025","Mon Jun 09 10:54:02 GMT 2025","163581","","","","","","IS Evergreen funnel -- @1.10 ",""
"passed","Mon Jun 09 11:14:09 GMT 2025","Mon Jun 09 11:16:20 GMT 2025","130937","","","","","","IS Evergreen funnel -- @1.20 ",""
"passed","Mon Jun 09 11:08:51 GMT 2025","Mon Jun 09 11:10:35 GMT 2025","104304","","","","","","IS Evergreen funnel -- @1.17 ",""
"passed","Mon Jun 09 10:45:26 GMT 2025","Mon Jun 09 10:47:26 GMT 2025","120059","","","","","","IS Evergreen funnel -- @1.7 ",""
"passed","Mon Jun 09 10:58:55 GMT 2025","Mon Jun 09 11:01:07 GMT 2025","131931","","","","","","IS Evergreen funnel -- @1.13 ",""
"passed","Mon Jun 09 11:03:52 GMT 2025","Mon Jun 09 11:06:36 GMT 2025","163438","","","","","","IS Evergreen funnel -- @1.15 ",""
"passed","Mon Jun 09 11:11:34 GMT 2025","Mon Jun 09 11:14:09 GMT 2025","155526","","","","","","IS Evergreen funnel -- @1.19 ",""
"passed","Mon Jun 09 11:20:10 GMT 2025","Mon Jun 09 11:21:37 GMT 2025","86951","","","","","","IS Evergreen funnel -- @1.23 ",""
"passed","Mon Jun 09 10:43:21 GMT 2025","Mon Jun 09 10:45:26 GMT 2025","124611","","","","","","IS Evergreen funnel -- @1.6 ",""
"passed","Mon Jun 09 10:34:32 GMT 2025","Mon Jun 09 10:36:45 GMT 2025","133417","","","","","","IS Evergreen funnel -- @1.2 ",""
"passed","Mon Jun 09 11:16:20 GMT 2025","Mon Jun 09 11:17:53 GMT 2025","93182","","","","","","IS Evergreen funnel -- @1.21 ",""
"passed","Mon Jun 09 10:54:02 GMT 2025","Mon Jun 09 10:56:08 GMT 2025","125940","","","","","","IS Evergreen funnel -- @1.11 ",""
