"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 12 22:15:04 GMT 2025","Sat Jul 12 22:18:25 GMT 2025","201086","","","","","","BB Live nightly -- @1.2 ",""
"failed","Sat Jul 12 21:48:57 GMT 2025","Sat Jul 12 21:52:04 GMT 2025","187118","","","","","","Unbroken evergreen funnel -- @1.15 ",""
"passed","Sat Jul 12 22:35:06 GMT 2025","Sat Jul 12 22:37:44 GMT 2025","157969","","","","","","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ",""
"passed","Sat Jul 12 23:02:36 GMT 2025","Sat Jul 12 23:04:36 GMT 2025","119433","","","","","","Restore Vision Supplement funnel -- @1.10 ",""
"passed","Sat Jul 12 23:17:13 GMT 2025","Sat Jul 12 23:19:40 GMT 2025","146049","","","","","","Restore Vision Supplement funnel -- @1.16 ",""
"passed","Sat Jul 12 22:41:03 GMT 2025","Sat Jul 12 22:43:00 GMT 2025","117111","","","","","","Restore Vision Supplement funnel -- @1.1 ",""
"passed","Sat Jul 12 22:25:45 GMT 2025","Sat Jul 12 22:26:35 GMT 2025","50418","","","","","","Ageless Evergreen nightly -- @1.2 ",""
"passed","Sat Jul 12 21:26:44 GMT 2025","Sat Jul 12 21:29:07 GMT 2025","142805","","","","","","Unbroken evergreen funnel -- @1.5 ",""
"passed","Sat Jul 12 22:53:08 GMT 2025","Sat Jul 12 22:55:06 GMT 2025","117801","","","","","","Restore Vision Supplement funnel -- @1.6 ",""
"passed","Sat Jul 12 22:18:25 GMT 2025","Sat Jul 12 22:19:15 GMT 2025","49860","","","","","","BB Evergreen nightly -- @1.1 ",""
"passed","Sat Jul 12 22:48:04 GMT 2025","Sat Jul 12 22:50:34 GMT 2025","150661","","","","","","Restore Vision Supplement funnel -- @1.4 ",""
"passed","Sat Jul 12 21:43:29 GMT 2025","Sat Jul 12 21:46:05 GMT 2025","156036","","","","","","Unbroken evergreen funnel -- @1.13 ",""
"passed","Sat Jul 12 22:30:42 GMT 2025","Sat Jul 12 22:31:35 GMT 2025","53434","","","","","","Restore Sleep Supplement nightly -- @1.1 ",""
"passed","Sat Jul 12 22:06:16 GMT 2025","Sat Jul 12 22:07:10 GMT 2025","54632","","","","","","Unbroken live nightly -- @1.1 ",""
"passed","Sat Jul 12 22:45:31 GMT 2025","Sat Jul 12 22:48:04 GMT 2025","152327","","","","","","Restore Vision Supplement funnel -- @1.3 ",""
"passed","Sat Jul 12 21:21:08 GMT 2025","Sat Jul 12 21:22:42 GMT 2025","94401","","","","","","Unbroken evergreen funnel -- @1.2 ",""
"passed","Sat Jul 12 21:57:03 GMT 2025","Sat Jul 12 21:59:16 GMT 2025","133500","","","","","","Unbroken evergreen funnel -- @1.18 ",""
"passed","Sat Jul 12 23:04:36 GMT 2025","Sat Jul 12 23:07:12 GMT 2025","155968","","","","","","Restore Vision Supplement funnel -- @1.11 ",""
"passed","Sat Jul 12 23:07:12 GMT 2025","Sat Jul 12 23:09:39 GMT 2025","146910","","","","","","Restore Vision Supplement funnel -- @1.12 ",""
"passed","Sat Jul 12 21:24:30 GMT 2025","Sat Jul 12 21:26:44 GMT 2025","133874","","","","","","Unbroken evergreen funnel -- @1.4 ",""
"passed","Sat Jul 12 21:18:05 GMT 2025","Sat Jul 12 21:21:08 GMT 2025","182632","","","","","","Unbroken evergreen funnel -- @1.1 ",""
"passed","Sat Jul 12 22:22:26 GMT 2025","Sat Jul 12 22:25:45 GMT 2025","198817","","","","","","Ageless Evergreen nightly -- @1.1 ",""
"passed","Sat Jul 12 21:33:35 GMT 2025","Sat Jul 12 21:35:54 GMT 2025","138353","","","","","","Unbroken evergreen funnel -- @1.8 ",""
