"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","108780","KM Evergreen funnel -- @1.2 ","","2026-09-08","passed","2026-09-08","","","",""
"","114352","KM Evergreen funnel -- @1.5 ","","2026-09-08","passed","2026-09-08","","","",""
"","157171","KM Evergreen funnel -- @1.6 ","","2026-09-08","passed","2026-09-08","","","",""
"","113187","KM Evergreen funnel -- @1.4 ","","2026-09-08","passed","2026-09-08","","","",""
"","203860","KM Evergreen funnel -- @1.8 ","","2026-09-08","passed","2026-09-08","","","",""
"","143447","KM Evergreen funnel -- @1.7 ","","2026-09-08","passed","2026-09-08","","","",""
"","155863","KM Evergreen funnel -- @1.9 ","","2026-09-08","passed","2026-09-08","","","",""
"","111350","KM Evergreen funnel -- @1.3 ","","2026-09-08","passed","2026-09-08","","","",""
"","77012","KM Evergreen funnel -- @1.1 ","","2026-09-08","passed","2026-09-08","","","",""
