"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","152350","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-02-15","passed","2026-02-15","","","",""
"","151522","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-02-15","passed","2026-02-15","","","",""
"","152717","Restore Sleep Supplement nightly -- @1.2 ","","2026-02-15","passed","2026-02-15","","","",""
"","35655","Restore Gut - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-02-15","passed","2026-02-15","","","",""
"","151996","Restore Gut Supplement nightly -- @1.2 ","","2026-02-15","passed","2026-02-15","","","",""
"","116886","Restore Detox Supplement nightly -- @1.2 ","","2026-02-15","passed","2026-02-15","","","",""
"","33113","Restore Detox Supplement nightly -- @1.1 ","","2026-02-15","passed","2026-02-15","","","",""
"","54226","Restore Gut Supplement nightly -- @1.1 ","","2026-02-15","passed","2026-02-15","","","",""
"","39536","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-02-15","passed","2026-02-15","","","",""
"","34501","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-02-15","passed","2026-02-15","","","",""
"","34060","Restore Vision Supplement nightly -- @1.1 ","","2026-02-15","passed","2026-02-15","","","",""
"","37887","Restore Sleep Supplement nightly -- @1.1 ","","2026-02-15","passed","2026-02-15","","","",""
"","150780","Restore Gut - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-02-15","passed","2026-02-15","","","",""
"","149993","Restore Vision Supplement nightly -- @1.2 ","","2026-02-15","passed","2026-02-15","","","",""
