"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","166747","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-09-20","passed","2026-09-20","","","",""
"","164262","Restore Collagen Supplement nightly -- @1.1 ","","2026-09-20","passed","2026-09-20","","","",""
"","39805","Restore Vision Supplement nightly -- @1.1 ","","2026-09-20","passed","2026-09-20","","","",""
"","166537","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-09-20","passed","2026-09-20","","","",""
"","167873","Restore Sleep Supplement nightly -- @1.2 ","","2026-09-20","passed","2026-09-20","","","",""
"","47363","Restore Detox Supplement nightly -- @1.2 ","","2026-09-20","failed","2026-09-20","","","",""
"","39382","Restore Gut Supplement nightly -- @1.1 ","","2026-09-20","passed","2026-09-20","","","",""
"","43701","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-09-20","passed","2026-09-20","","","",""
"","40221","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-09-20","passed","2026-09-20","","","",""
"","38910","Restore Gut - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-09-20","passed","2026-09-20","","","",""
"","42143","Restore Sleep Supplement nightly -- @1.1 ","","2026-09-20","passed","2026-09-20","","","",""
"","165852","Restore Gut Supplement nightly -- @1.2 ","","2026-09-20","passed","2026-09-20","","","",""
"","40406","Restore Collagen Supplement nightly -- @1.2 ","","2026-09-20","passed","2026-09-20","","","",""
"","165181","Restore Vision Supplement nightly -- @1.2 ","","2026-09-20","passed","2026-09-20","","","",""
"","164623","Restore Gut - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-09-20","passed","2026-09-20","","","",""
"","49016","Restore Detox Supplement nightly -- @1.1 ","","2026-09-20","failed","2026-09-20","","","",""
