"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","141285","Unbroken evergreen funnel -- @1.12 ","","2026-02-17","passed","2026-02-17","","","",""
"","141680","Unbroken evergreen funnel -- @1.6 ","","2026-02-17","passed","2026-02-17","","","",""
"","122701","Unbroken evergreen funnel -- @1.3 ","","2026-02-17","passed","2026-02-17","","","",""
"","182449","Unbroken evergreen funnel -- @1.14 ","","2026-02-17","passed","2026-02-17","","","",""
"","212006","Unbroken evergreen funnel -- @1.15 ","","2026-02-17","passed","2026-02-17","","","",""
"","151403","Unbroken evergreen funnel -- @1.10 ","","2026-02-17","passed","2026-02-17","","","",""
"","150025","Unbroken evergreen funnel -- @1.17 ","","2026-02-17","passed","2026-02-17","","","",""
"","133880","Unbroken evergreen funnel -- @1.2 ","","2026-02-17","passed","2026-02-17","","","",""
"","147156","Unbroken evergreen funnel -- @1.8 ","","2026-02-17","passed","2026-02-17","","","",""
"","142571","Unbroken evergreen funnel -- @1.21 ","","2026-02-17","passed","2026-02-17","","","",""
"","71101","Unbroken evergreen funnel -- @1.11 ","","2026-02-17","passed","2026-02-17","","","",""
"","143799","Unbroken evergreen funnel -- @1.9 ","","2026-02-17","passed","2026-02-17","","","",""
"","151868","Unbroken evergreen funnel -- @1.19 ","","2026-02-17","passed","2026-02-17","","","",""
"","146772","Unbroken evergreen funnel -- @1.7 ","","2026-02-17","passed","2026-02-17","","","",""
"","151120","Unbroken evergreen funnel -- @1.1 ","","2026-02-17","failed","2026-02-17","","","",""
"","172678","Unbroken evergreen funnel -- @1.13 ","","2026-02-17","passed","2026-02-17","","","",""
"","176857","Unbroken evergreen funnel -- @1.16 ","","2026-02-17","passed","2026-02-17","","","",""
"","138239","Unbroken evergreen funnel -- @1.18 ","","2026-02-17","passed","2026-02-17","","","",""
"","154777","Unbroken evergreen funnel -- @1.20 ","","2026-02-17","passed","2026-02-17","","","",""
"","150062","Unbroken evergreen funnel -- @1.5 ","","2026-02-17","passed","2026-02-17","","","",""
"","143796","Unbroken evergreen funnel -- @1.4 ","","2026-02-17","passed","2026-02-17","","","",""
