"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","145220","BB Evergreen funnel -- @1.6 ","","2026-03-30","passed","2026-03-30","","","",""
"","156065","BB Evergreen funnel -- @1.2 ","","2026-03-30","passed","2026-03-30","","","",""
"","140890","BB Evergreen funnel -- @1.11 ","","2026-03-30","passed","2026-03-30","","","",""
"","156555","BB Evergreen funnel -- @1.22 ","","2026-03-30","passed","2026-03-30","","","",""
"","153570","BB Evergreen funnel -- @1.20 ","","2026-03-30","passed","2026-03-30","","","",""
"","80141","BB Evergreen funnel -- @1.18 ","","2026-03-30","passed","2026-03-30","","","",""
"","183377","BB Evergreen funnel -- @1.14 ","","2026-03-30","passed","2026-03-30","","","",""
"","158893","BB Evergreen funnel -- @1.16 ","","2026-03-30","passed","2026-03-30","","","",""
"","189305","BB Evergreen funnel -- @1.12 ","","2026-03-30","passed","2026-03-30","","","",""
"","119879","BB Evergreen funnel -- @1.21 ","","2026-03-30","passed","2026-03-30","","","",""
"","187110","BB Evergreen funnel -- @1.10 ","","2026-03-30","passed","2026-03-30","","","",""
"","145453","BB Evergreen funnel -- @1.5 ","","2026-03-30","passed","2026-03-30","","","",""
"","176683","BB Evergreen funnel -- @1.1 ","","2026-03-30","passed","2026-03-30","","","",""
"","173044","BB Evergreen funnel -- @1.19 ","","2026-03-30","passed","2026-03-30","","","",""
"","126897","BB Evergreen funnel -- @1.17 ","","2026-03-30","passed","2026-03-30","","","",""
"","154082","BB Evergreen funnel -- @1.9 ","","2026-03-30","passed","2026-03-30","","","",""
"","143141","BB Evergreen funnel -- @1.13 ","","2026-03-30","passed","2026-03-30","","","",""
"","155349","BB Evergreen funnel -- @1.4 ","","2026-03-30","passed","2026-03-30","","","",""
"","202048","BB Evergreen funnel -- @1.15 ","","2026-03-30","passed","2026-03-30","","","",""
"","110328","BB Evergreen funnel -- @1.23 ","","2026-03-30","passed","2026-03-30","","","",""
"","155413","BB Evergreen funnel -- @1.3 ","","2026-03-30","passed","2026-03-30","","","",""
"","139585","BB Evergreen funnel -- @1.7 ","","2026-03-30","passed","2026-03-30","","","",""
"","123653","BB Evergreen funnel -- @1.8 ","","2026-03-30","passed","2026-03-30","","","",""
