"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","136652","Restore Detox Supplement funnel -- @1.2 ","","2026-09-26","passed","2026-09-26","","","",""
"","134989","Restore Detox Supplement funnel -- @1.3 ","","2026-09-26","passed","2026-09-26","","","",""
"","41680","Restore Detox Supplement funnel -- @1.1 ","","2026-09-26","passed","2026-09-26","","","",""
"","137029","Restore Detox Supplement funnel -- @1.4 ","","2026-09-26","passed","2026-09-26","","","",""
