"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","182506","BB Evergreen funnel -- @1.10 ","","2026-04-09","passed","2026-04-09","","","",""
"","150037","BB Evergreen funnel -- @1.20 ","","2026-04-09","passed","2026-04-09","","","",""
"","184618","BB Evergreen funnel -- @1.14 ","","2026-04-09","passed","2026-04-09","","","",""
"","142235","BB Evergreen funnel -- @1.5 ","","2026-04-09","passed","2026-04-09","","","",""
"","104427","BB Evergreen funnel -- @1.23 ","","2026-04-09","passed","2026-04-09","","","",""
"","152055","BB Evergreen funnel -- @1.2 ","","2026-04-09","passed","2026-04-09","","","",""
"","151409","BB Evergreen funnel -- @1.3 ","","2026-04-09","passed","2026-04-09","","","",""
"","152020","BB Evergreen funnel -- @1.16 ","","2026-04-09","passed","2026-04-09","","","",""
"","149613","BB Evergreen funnel -- @1.22 ","","2026-04-09","passed","2026-04-09","","","",""
"","182386","BB Evergreen funnel -- @1.12 ","","2026-04-09","passed","2026-04-09","","","",""
"","177845","BB Evergreen funnel -- @1.19 ","","2026-04-09","passed","2026-04-09","","","",""
"","137845","BB Evergreen funnel -- @1.6 ","","2026-04-09","passed","2026-04-09","","","",""
"","120282","BB Evergreen funnel -- @1.8 ","","2026-04-09","passed","2026-04-09","","","",""
"","138518","BB Evergreen funnel -- @1.13 ","","2026-04-09","passed","2026-04-09","","","",""
"","134288","BB Evergreen funnel -- @1.7 ","","2026-04-09","passed","2026-04-09","","","",""
"","184774","BB Evergreen funnel -- @1.15 ","","2026-04-09","passed","2026-04-09","","","",""
"","109729","BB Evergreen funnel -- @1.21 ","","2026-04-09","passed","2026-04-09","","","",""
"","78486","BB Evergreen funnel -- @1.18 ","","2026-04-09","passed","2026-04-09","","","",""
"","149549","BB Evergreen funnel -- @1.4 ","","2026-04-09","passed","2026-04-09","","","",""
"","142365","BB Evergreen funnel -- @1.9 ","","2026-04-09","passed","2026-04-09","","","",""
"","121133","BB Evergreen funnel -- @1.17 ","","2026-04-09","passed","2026-04-09","","","",""
"","139878","BB Evergreen funnel -- @1.11 ","","2026-04-09","passed","2026-04-09","","","",""
"","168838","BB Evergreen funnel -- @1.1 ","","2026-04-09","passed","2026-04-09","","","",""
