"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 09 15:25:33 GMT 2025","Tue Sep 09 15:26:25 GMT 2025","52350","","","","","","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ",""
"passed","Tue Sep 09 14:58:37 GMT 2025","Tue Sep 09 14:59:29 GMT 2025","52207","","","","","","IS Evergreen nightly -- @1.2 ",""
"passed","Tue Sep 09 14:29:49 GMT 2025","Tue Sep 09 14:30:43 GMT 2025","53750","","","","","","Unbroken evergreen funnel -- @1.2 ",""
"passed","Tue Sep 09 14:22:36 GMT 2025","Tue Sep 09 14:23:31 GMT 2025","55448","","","","","","Unbroken live nightly -- @1.1 ",""
"passed","Tue Sep 09 15:12:39 GMT 2025","Tue Sep 09 15:13:30 GMT 2025","51556","","","","","","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ",""
"passed","Tue Sep 09 14:30:43 GMT 2025","Tue Sep 09 14:31:29 GMT 2025","46638","","","","","","BB Live nightly -- @1.1 ",""
"passed","Tue Sep 09 15:00:51 GMT 2025","Tue Sep 09 15:04:14 GMT 2025","202849","","","","","","TWL Evergreen direct nightly -- @1.1 ",""
"passed","Tue Sep 09 14:26:26 GMT 2025","Tue Sep 09 14:29:49 GMT 2025","202617","","","","","","Unbroken evergreen funnel -- @1.1 ",""
"passed","Tue Sep 09 15:17:01 GMT 2025","Tue Sep 09 15:19:31 GMT 2025","150311","","","","","","Restore Gut Supplement nightly -- @1.2 ",""
"passed","Tue Sep 09 15:26:25 GMT 2025","Tue Sep 09 15:29:09 GMT 2025","164098","","","","","","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ",""
"passed","Tue Sep 09 14:38:53 GMT 2025","Tue Sep 09 14:42:15 GMT 2025","201725","","","","","","Ageless Evergreen nightly -- @1.1 ",""
"passed","Tue Sep 09 14:55:23 GMT 2025","Tue Sep 09 14:58:37 GMT 2025","194167","","","","","","IS Evergreen nightly -- @1.1 ",""
"passed","Tue Sep 09 14:43:01 GMT 2025","Tue Sep 09 14:46:24 GMT 2025","202386","","","","","","Ageless Live nightly -- @1.1 ",""
"passed","Tue Sep 09 14:51:18 GMT 2025","Tue Sep 09 14:54:33 GMT 2025","194576","","","","","","KM Evergreen nightly -- @1.1 ",""
"passed","Tue Sep 09 14:47:11 GMT 2025","Tue Sep 09 14:50:30 GMT 2025","198547","","","","","","KM Live nightly -- @1.1 ",""
"passed","Tue Sep 09 14:31:29 GMT 2025","Tue Sep 09 14:34:46 GMT 2025","196286","","","","","","BB Live nightly -- @1.2 ",""
"passed","Tue Sep 09 15:13:30 GMT 2025","Tue Sep 09 15:16:08 GMT 2025","157183","","","","","","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ",""
"passed","Tue Sep 09 15:16:08 GMT 2025","Tue Sep 09 15:17:01 GMT 2025","53305","","","","","","Restore Gut Supplement nightly -- @1.1 ",""
"passed","Tue Sep 09 15:00:05 GMT 2025","Tue Sep 09 15:00:51 GMT 2025","45747","","","","","","TF Evergreen nightly -- @1.2 ",""
"passed","Tue Sep 09 15:08:20 GMT 2025","Tue Sep 09 15:09:13 GMT 2025","53252","","","","","","TWL Evergreen regular nightly -- @1.2 ",""
"passed","Tue Sep 09 15:23:39 GMT 2025","Tue Sep 09 15:25:33 GMT 2025","113443","","","","","","Restore Detox Supplement nightly -- @1.2 ",""
"passed","Tue Sep 09 15:10:09 GMT 2025","Tue Sep 09 15:12:39 GMT 2025","150070","","","","","","Restore Sleep Supplement nightly -- @1.2 ",""
"passed","Tue Sep 09 14:34:46 GMT 2025","Tue Sep 09 14:35:35 GMT 2025","49668","","","","","","BB Evergreen nightly -- @1.1 ",""
"passed","Tue Sep 09 15:19:31 GMT 2025","Tue Sep 09 15:20:24 GMT 2025","52886","","","","","","Restore Vision Supplement nightly -- @1.1 ",""
"passed","Tue Sep 09 14:35:35 GMT 2025","Tue Sep 09 14:38:53 GMT 2025","197416","","","","","","BB Evergreen nightly -- @1.2 ",""
"passed","Tue Sep 09 15:05:01 GMT 2025","Tue Sep 09 15:08:20 GMT 2025","199058","","","","","","TWL Evergreen regular nightly -- @1.1 ",""
"passed","Tue Sep 09 15:09:13 GMT 2025","Tue Sep 09 15:10:09 GMT 2025","55550","","","","","","Restore Sleep Supplement nightly -- @1.1 ",""
"passed","Tue Sep 09 14:42:15 GMT 2025","Tue Sep 09 14:43:01 GMT 2025","46900","","","","","","Ageless Evergreen nightly -- @1.2 ",""
"passed","Tue Sep 09 15:04:14 GMT 2025","Tue Sep 09 15:05:01 GMT 2025","47247","","","","","","TWL Evergreen direct nightly -- @1.2 ",""
"passed","Tue Sep 09 15:22:52 GMT 2025","Tue Sep 09 15:23:39 GMT 2025","47151","","","","","","Restore Detox Supplement nightly -- @1.1 ",""
