"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","159879","TF Evergreen funnel -- @1.19 ","","2025-12-13","passed","2025-12-13","","","",""
"","172178","TF Evergreen funnel -- @1.10 ","","2025-12-13","passed","2025-12-13","","","",""
"","130827","TF Evergreen funnel -- @1.6 ","","2025-12-13","passed","2025-12-13","","","",""
"","130455","TF Evergreen funnel -- @1.9 ","","2025-12-13","passed","2025-12-13","","","",""
"","142056","TF Evergreen funnel -- @1.3 ","","2025-12-13","passed","2025-12-13","","","",""
"","108609","TF Evergreen funnel -- @1.17 ","","2025-12-13","passed","2025-12-13","","","",""
"","170269","TF Evergreen funnel -- @1.15 ","","2025-12-13","passed","2025-12-13","","","",""
"","96642","TF Evergreen funnel -- @1.21 ","","2025-12-13","passed","2025-12-13","","","",""
"","130695","TF Evergreen funnel -- @1.11 ","","2025-12-13","passed","2025-12-13","","","",""
"","94746","TF Evergreen funnel -- @1.23 ","","2025-12-13","passed","2025-12-13","","","",""
"","143057","TF Evergreen funnel -- @1.22 ","","2025-12-13","passed","2025-12-13","","","",""
"","171891","TF Evergreen funnel -- @1.12 ","","2025-12-13","passed","2025-12-13","","","",""
"","139581","TF Evergreen funnel -- @1.4 ","","2025-12-13","passed","2025-12-13","","","",""
"","157638","TF Evergreen funnel -- @1.1 ","","2025-12-13","passed","2025-12-13","","","",""
"","138950","TF Evergreen funnel -- @1.2 ","","2025-12-13","passed","2025-12-13","","","",""
"","126923","TF Evergreen funnel -- @1.7 ","","2025-12-13","passed","2025-12-13","","","",""
"","108777","TF Evergreen funnel -- @1.8 ","","2025-12-13","passed","2025-12-13","","","",""
"","170213","TF Evergreen funnel -- @1.14 ","","2025-12-13","passed","2025-12-13","","","",""
"","146030","TF Evergreen funnel -- @1.20 ","","2025-12-13","passed","2025-12-13","","","",""
"","141101","TF Evergreen funnel -- @1.16 ","","2025-12-13","passed","2025-12-13","","","",""
"","65054","TF Evergreen funnel -- @1.18 ","","2025-12-13","passed","2025-12-13","","","",""
"","133989","TF Evergreen funnel -- @1.5 ","","2025-12-13","passed","2025-12-13","","","",""
"","131338","TF Evergreen funnel -- @1.13 ","","2025-12-13","passed","2025-12-13","","","",""
