"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Sep 10 08:27:53 GMT 2025","Wed Sep 10 08:29:41 GMT 2025","108111","","","","","","KM Live funnel -- @1.20 ",""
"failed","Wed Sep 10 08:12:02 GMT 2025","Wed Sep 10 08:14:28 GMT 2025","145748","","","","","","KM Live funnel -- @1.13 ",""
"passed","Wed Sep 10 08:20:02 GMT 2025","Wed Sep 10 08:22:23 GMT 2025","140145","","","","","","KM Live funnel -- @1.16 ",""
"passed","Wed Sep 10 07:55:52 GMT 2025","Wed Sep 10 07:58:02 GMT 2025","129641","","","","","","KM Live funnel -- @1.6 ",""
"passed","Wed Sep 10 08:31:18 GMT 2025","Wed Sep 10 08:33:37 GMT 2025","138915","","","","","","KM Live funnel -- @1.22 ",""
"passed","Wed Sep 10 08:29:41 GMT 2025","Wed Sep 10 08:31:18 GMT 2025","97471","","","","","","KM Live funnel -- @1.21 ",""
"passed","Wed Sep 10 08:04:15 GMT 2025","Wed Sep 10 08:07:04 GMT 2025","168819","","","","","","KM Live funnel -- @1.10 ",""
"passed","Wed Sep 10 08:25:15 GMT 2025","Wed Sep 10 08:27:53 GMT 2025","158110","","","","","","KM Live funnel -- @1.19 ",""
"passed","Wed Sep 10 08:17:18 GMT 2025","Wed Sep 10 08:20:02 GMT 2025","164956","","","","","","KM Live funnel -- @1.15 ",""
"passed","Wed Sep 10 08:14:28 GMT 2025","Wed Sep 10 08:17:18 GMT 2025","169374","","","","","","KM Live funnel -- @1.14 ",""
"passed","Wed Sep 10 08:22:23 GMT 2025","Wed Sep 10 08:24:11 GMT 2025","108052","","","","","","KM Live funnel -- @1.17 ",""
"passed","Wed Sep 10 08:24:11 GMT 2025","Wed Sep 10 08:25:15 GMT 2025","64034","","","","","","KM Live funnel -- @1.18 ",""
"passed","Wed Sep 10 07:44:05 GMT 2025","Wed Sep 10 07:46:45 GMT 2025","160052","","","","","","KM Live funnel -- @1.1 ",""
"passed","Wed Sep 10 07:46:45 GMT 2025","Wed Sep 10 07:49:03 GMT 2025","137868","","","","","","KM Live funnel -- @1.2 ",""
"passed","Wed Sep 10 07:58:02 GMT 2025","Wed Sep 10 08:00:16 GMT 2025","133999","","","","","","KM Live funnel -- @1.7 ",""
"passed","Wed Sep 10 07:51:24 GMT 2025","Wed Sep 10 07:53:41 GMT 2025","137282","","","","","","KM Live funnel -- @1.4 ",""
"passed","Wed Sep 10 08:00:16 GMT 2025","Wed Sep 10 08:02:02 GMT 2025","106047","","","","","","KM Live funnel -- @1.8 ",""
"passed","Wed Sep 10 08:07:04 GMT 2025","Wed Sep 10 08:09:14 GMT 2025","130082","","","","","","KM Live funnel -- @1.11 ",""
"passed","Wed Sep 10 07:49:03 GMT 2025","Wed Sep 10 07:51:24 GMT 2025","141061","","","","","","KM Live funnel -- @1.3 ",""
"passed","Wed Sep 10 07:53:41 GMT 2025","Wed Sep 10 07:55:52 GMT 2025","131008","","","","","","KM Live funnel -- @1.5 ",""
"passed","Wed Sep 10 08:09:14 GMT 2025","Wed Sep 10 08:12:02 GMT 2025","168388","","","","","","KM Live funnel -- @1.12 ",""
"passed","Wed Sep 10 08:33:37 GMT 2025","Wed Sep 10 08:35:11 GMT 2025","93487","","","","","","KM Live funnel -- @1.23 ",""
"passed","Wed Sep 10 08:02:02 GMT 2025","Wed Sep 10 08:04:15 GMT 2025","133157","","","","","","KM Live funnel -- @1.9 ",""
