"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","136473","Unbroken evergreen funnel -- @1.6 ","","2026-02-04","passed","2026-02-04","","","",""
"","104797","Unbroken evergreen funnel -- @1.2 ","","2026-02-04","passed","2026-02-04","","","",""
"","67603","Unbroken evergreen funnel -- @1.11 ","","2026-02-04","passed","2026-02-04","","","",""
"","138581","Unbroken evergreen funnel -- @1.9 ","","2026-02-04","passed","2026-02-04","","","",""
"","182833","Unbroken evergreen funnel -- @1.1 ","","2026-02-04","passed","2026-02-04","","","",""
"","149687","Unbroken evergreen funnel -- @1.20 ","","2026-02-04","passed","2026-02-04","","","",""
"","146600","Unbroken evergreen funnel -- @1.10 ","","2026-02-04","passed","2026-02-04","","","",""
"","145740","Unbroken evergreen funnel -- @1.7 ","","2026-02-04","passed","2026-02-04","","","",""
"","154620","Unbroken evergreen funnel -- @1.19 ","","2026-02-04","passed","2026-02-04","","","",""
"","136286","Unbroken evergreen funnel -- @1.18 ","","2026-02-04","passed","2026-02-04","","","",""
"","136845","Unbroken evergreen funnel -- @1.4 ","","2026-02-04","passed","2026-02-04","","","",""
"","211347","Unbroken evergreen funnel -- @1.15 ","","2026-02-04","passed","2026-02-04","","","",""
"","119832","Unbroken evergreen funnel -- @1.3 ","","2026-02-04","passed","2026-02-04","","","",""
"","137814","Unbroken evergreen funnel -- @1.21 ","","2026-02-04","passed","2026-02-04","","","",""
"","137051","Unbroken evergreen funnel -- @1.12 ","","2026-02-04","passed","2026-02-04","","","",""
"","137844","Unbroken evergreen funnel -- @1.8 ","","2026-02-04","passed","2026-02-04","","","",""
"","166453","Unbroken evergreen funnel -- @1.13 ","","2026-02-04","passed","2026-02-04","","","",""
"","180990","Unbroken evergreen funnel -- @1.14 ","","2026-02-04","passed","2026-02-04","","","",""
"","148129","Unbroken evergreen funnel -- @1.17 ","","2026-02-04","passed","2026-02-04","","","",""
"","167407","Unbroken evergreen funnel -- @1.16 ","","2026-02-04","passed","2026-02-04","","","",""
"","147014","Unbroken evergreen funnel -- @1.5 ","","2026-02-04","passed","2026-02-04","","","",""
