"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","139690","KM Evergreen funnel -- @1.20 ","","2025-12-11","passed","2025-12-11","","","",""
"","171155","KM Evergreen funnel -- @1.12 ","","2025-12-11","passed","2025-12-11","","","",""
"","132318","KM Evergreen funnel -- @1.6 ","","2025-12-11","passed","2025-12-11","","","",""
"","97952","KM Evergreen funnel -- @1.21 ","","2025-12-11","passed","2025-12-11","","","",""
"","110572","KM Evergreen funnel -- @1.17 ","","2025-12-11","passed","2025-12-11","","","",""
"","125374","KM Evergreen funnel -- @1.7 ","","2025-12-11","passed","2025-12-11","","","",""
"","94428","KM Evergreen funnel -- @1.23 ","","2025-12-11","passed","2025-12-11","","","",""
"","143313","KM Evergreen funnel -- @1.3 ","","2025-12-11","passed","2025-12-11","","","",""
"","140246","KM Evergreen funnel -- @1.16 ","","2025-12-11","passed","2025-12-11","","","",""
"","140995","KM Evergreen funnel -- @1.4 ","","2025-12-11","passed","2025-12-11","","","",""
"","133098","KM Evergreen funnel -- @1.13 ","","2025-12-11","passed","2025-12-11","","","",""
"","140723","KM Evergreen funnel -- @1.22 ","","2025-12-11","passed","2025-12-11","","","",""
"","172398","KM Evergreen funnel -- @1.10 ","","2025-12-11","passed","2025-12-11","","","",""
"","163625","KM Evergreen funnel -- @1.19 ","","2025-12-11","passed","2025-12-11","","","",""
"","170961","KM Evergreen funnel -- @1.14 ","","2025-12-11","passed","2025-12-11","","","",""
"","133307","KM Evergreen funnel -- @1.9 ","","2025-12-11","passed","2025-12-11","","","",""
"","132544","KM Evergreen funnel -- @1.5 ","","2025-12-11","passed","2025-12-11","","","",""
"","65749","KM Evergreen funnel -- @1.18 ","","2025-12-11","passed","2025-12-11","","","",""
"","131080","KM Evergreen funnel -- @1.11 ","","2025-12-11","passed","2025-12-11","","","",""
"","149117","KM Evergreen funnel -- @1.2 ","","2025-12-11","passed","2025-12-11","","","",""
"","170798","KM Evergreen funnel -- @1.15 ","","2025-12-11","passed","2025-12-11","","","",""
"","111392","KM Evergreen funnel -- @1.1 ","","2025-12-11","failed","2025-12-11","","","",""
"","110291","KM Evergreen funnel -- @1.8 ","","2025-12-11","passed","2025-12-11","","","",""
