"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","155974","CR Evergreen funnel -- @1.7 ","","2026-06-02","passed","2026-06-02","","","",""
"","168652","CR Evergreen funnel -- @1.9 ","","2026-06-02","passed","2026-06-02","","","",""
"","117055","CR Evergreen funnel -- @1.3 ","","2026-06-02","passed","2026-06-02","","","",""
"","120499","CR Evergreen funnel -- @1.5 ","","2026-06-02","passed","2026-06-02","","","",""
"","117746","CR Evergreen funnel -- @1.2 ","","2026-06-02","passed","2026-06-02","","","",""
"","160062","CR Evergreen funnel -- @1.6 ","","2026-06-02","passed","2026-06-02","","","",""
"","82973","CR Evergreen funnel -- @1.1 ","","2026-06-02","passed","2026-06-02","","","",""
"","215809","CR Evergreen funnel -- @1.8 ","","2026-06-02","passed","2026-06-02","","","",""
"","117849","CR Evergreen funnel -- @1.4 ","","2026-06-02","passed","2026-06-02","","","",""
