"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 16 22:33:15 GMT 2025","Mon Jun 16 22:34:06 GMT 2025","50717","","","","","","Restore Sleep Supplement nightly -- @1.1 ",""
"passed","Mon Jun 16 22:17:56 GMT 2025","Mon Jun 16 22:21:11 GMT 2025","194873","","","","","","BB Live nightly -- @1.2 ",""
"passed","Mon Jun 16 22:45:03 GMT 2025","Mon Jun 16 22:47:29 GMT 2025","146278","","","","","","Restore Vision Supplement funnel -- @1.2 ",""
"passed","Mon Jun 16 22:43:09 GMT 2025","Mon Jun 16 22:45:03 GMT 2025","113543","","","","","","Restore Vision Supplement funnel -- @1.1 ",""
"passed","Mon Jun 16 22:36:35 GMT 2025","Mon Jun 16 22:37:24 GMT 2025","49378","","","","","","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ",""
"passed","Mon Jun 16 22:56:40 GMT 2025","Mon Jun 16 22:59:11 GMT 2025","150816","","","","","","Restore Vision Supplement funnel -- @1.7 ",""
"passed","Mon Jun 16 22:47:29 GMT 2025","Mon Jun 16 22:49:57 GMT 2025","148414","","","","","","Restore Vision Supplement funnel -- @1.3 ",""
"passed","Mon Jun 16 21:28:43 GMT 2025","Mon Jun 16 21:30:51 GMT 2025","127742","","","","","","KM Live funnel -- @1.5 ",""
"passed","Mon Jun 16 21:48:35 GMT 2025","Mon Jun 16 21:51:20 GMT 2025","164962","","","","","","KM Live funnel -- @1.14 ",""
"passed","Mon Jun 16 22:34:06 GMT 2025","Mon Jun 16 22:36:35 GMT 2025","148955","","","","","","Restore Sleep Supplement nightly -- @1.2 ",""
"passed","Mon Jun 16 21:32:58 GMT 2025","Mon Jun 16 21:34:58 GMT 2025","120508","","","","","","KM Live funnel -- @1.7 ",""
"passed","Mon Jun 16 22:32:30 GMT 2025","Mon Jun 16 22:33:15 GMT 2025","45049","","","","","","Ageless Live nightly -- @1.2 ",""
"passed","Mon Jun 16 22:49:57 GMT 2025","Mon Jun 16 22:52:23 GMT 2025","145792","","","","","","Restore Vision Supplement funnel -- @1.4 ",""
"passed","Mon Jun 16 22:39:55 GMT 2025","Mon Jun 16 22:40:42 GMT 2025","47949","","","","","","Restore Gut Supplement nightly -- @1.1 ",""
"passed","Mon Jun 16 23:08:24 GMT 2025","Mon Jun 16 23:10:48 GMT 2025","143861","","","","","","Restore Vision Supplement funnel -- @1.12 ",""
"passed","Mon Jun 16 21:38:50 GMT 2025","Mon Jun 16 21:41:38 GMT 2025","167521","","","","","","KM Live funnel -- @1.10 ",""
"passed","Mon Jun 16 22:03:53 GMT 2025","Mon Jun 16 22:05:29 GMT 2025","95588","","","","","","KM Live funnel -- @1.21 ",""
"passed","Mon Jun 16 23:06:00 GMT 2025","Mon Jun 16 23:08:24 GMT 2025","143425","","","","","","Restore Vision Supplement funnel -- @1.11 ",""
"passed","Mon Jun 16 21:36:42 GMT 2025","Mon Jun 16 21:38:50 GMT 2025","128042","","","","","","KM Live funnel -- @1.9 ",""
"passed","Mon Jun 16 21:41:38 GMT 2025","Mon Jun 16 21:43:44 GMT 2025","126264","","","","","","KM Live funnel -- @1.11 ",""
"passed","Mon Jun 16 21:54:04 GMT 2025","Mon Jun 16 21:56:20 GMT 2025","136330","","","","","","KM Live funnel -- @1.16 ",""
"passed","Mon Jun 16 23:01:34 GMT 2025","Mon Jun 16 23:04:02 GMT 2025","147749","","","","","","Restore Vision Supplement funnel -- @1.9 ",""
"passed","Mon Jun 16 22:10:15 GMT 2025","Mon Jun 16 22:13:06 GMT 2025","171301","","","","","","Unbroken live nightly -- @1.2 ",""
"passed","Mon Jun 16 23:18:12 GMT 2025","Mon Jun 16 23:20:35 GMT 2025","142531","","","","","","Restore Vision Supplement funnel -- @1.16 ",""
"passed","Mon Jun 16 22:16:23 GMT 2025","Mon Jun 16 22:17:11 GMT 2025","48631","","","","","","Unbroken evergreen funnel -- @1.2 ",""
"passed","Mon Jun 16 21:34:58 GMT 2025","Mon Jun 16 21:36:42 GMT 2025","103972","","","","","","KM Live funnel -- @1.8 ",""
"passed","Mon Jun 16 22:25:14 GMT 2025","Mon Jun 16 22:28:28 GMT 2025","193913","","","","","","Ageless Evergreen nightly -- @1.1 ",""
"passed","Mon Jun 16 21:46:31 GMT 2025","Mon Jun 16 21:48:35 GMT 2025","123560","","","","","","KM Live funnel -- @1.13 ",""
