"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38924","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-02-15","passed","2026-02-15","","","",""
"","115577","Restore Detox Supplement nightly -- @1.2 ","","2026-02-15","passed","2026-02-15","","","",""
"","157033","Restore Gut - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-02-15","passed","2026-02-15","","","",""
"","37273","Restore Sleep Supplement nightly -- @1.1 ","","2026-02-15","passed","2026-02-15","","","",""
"","156346","Restore Sleep Supplement nightly -- @1.2 ","","2026-02-15","failed","2026-02-15","","","",""
"","34739","Restore Detox Supplement nightly -- @1.1 ","","2026-02-15","passed","2026-02-15","","","",""
"","36281","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-02-15","passed","2026-02-15","","","",""
"","35447","Restore Gut Supplement nightly -- @1.1 ","","2026-02-15","passed","2026-02-15","","","",""
"","150195","Restore Vision Supplement nightly -- @1.2 ","","2026-02-15","passed","2026-02-15","","","",""
"","40911","Restore Vision Supplement nightly -- @1.1 ","","2026-02-15","passed","2026-02-15","","","",""
"","36871","Restore Gut - Buy 2, Get 3 Free bottles Supplement nightly -- @1.1 ","","2026-02-15","passed","2026-02-15","","","",""
"","152730","Restore Sleep - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-02-15","passed","2026-02-15","","","",""
"","151193","Restore Vision - Buy 2, Get 3 Free bottles Supplement nightly -- @1.2 ","","2026-02-15","passed","2026-02-15","","","",""
"","149667","Restore Gut Supplement nightly -- @1.2 ","","2026-02-15","passed","2026-02-15","","","",""
